date,i,symbol,Open,High,Low,Adj Close,Volume,Open Interest,option_type,strike,expiry,nifty,niftyHigh,niftyLow,signal,ATR,renko_uptrend,renko_brick_num,renko_brick_diff,unique_brick_id,renko_brick_volume,renko_brick_volume_osc,renko_static_candles,renko_brick_high,renko_brick_low,trade_price,limit1,limit2,sl1,sl2,bnh_returns,cum_bnh_returns,bnh_ln_returns,cum_bnh_ln_returns,position,position_change,strategy_returns,cum_strategy_returns,strategy_ln_returns,cum_strategy_ln_returns,trade_num,return,cum_return,sum_return,prev_peak_cum_return,drawdown_from_prev_peak,prev_peak_sum_return,drawdown_from_prev_peak_sum
2022-08-23 13:47:00+05:30,29577,NIFTYWEEKLYOPTIONCall,376.0,382.2,371.65,372.55,8600.0,411450,CE,17200,2022-08-25,17546.4,17555.6,17545.4,,8.950478884992927,True,10.0,0.0,2022-08-23 13:24:00+05:3010.0,181650.0,3.7503318094676303,22.0,390.0,380.0,,-404.0,,-370.0,,-0.00917553191489362,0.4754455445544634,-0.0026560440581162963,0.39817789467447917,1.0,1.0,-0.00917553191489362,36.543388775335394,-0.0026560440581162963,20.765234275947986,1580.0,0.03500119680851071,48.16123489313395,6.684927266817739,81.0794104665127,-32.91817557337875,6.7778979303101625,-0.09297066349242389
2022-08-23 14:00:00+05:30,29590,NIFTYWEEKLYOPTIONCall,389.16045,392.25,385.0,385.0,1650.0,420550,CE,17200,2022-08-25,17565.45,17569.0,17563.85,,8.82930187077565,True,10.0,0.0,2022-08-23 13:24:00+05:3010.0,181650.0,3.7503318094676303,35.0,390.0,380.0,,376.0,,,,-0.0106908345902057,0.5247524752475328,-0.026347187377188188,0.4325804777278682,0.0,-1.0,-0.0,38.217291827498244,-0.0,20.825984046378558,1581.0,-0.0,48.16123489313395,6.684927266817739,81.0794104665127,-32.91817557337875,6.7778979303101625,-0.09297066349242389
2022-08-23 14:02:00+05:30,29592,NIFTYWEEKLYOPTIONCall,376.0,388.9,377.35,388.9,2350.0,420550,CE,17200,2022-08-25,17564.25,17565.15,17555.65,,8.880492298185859,True,10.0,0.0,2022-08-23 13:24:00+05:3010.0,181650.0,3.7503318094676303,37.0,390.0,380.0,,-404.0,,-378.9,,0.03430851063829787,0.5401980198019882,-0.023654190897889716,0.398177894674479,1.0,1.0,0.03430851063829787,39.5627787013672,-0.023654190897889716,20.802329855480668,1582.0,0.07446808510638298,51.822177917090734,6.759395351924121,81.0794104665127,-29.257232549421964,6.7778979303101625,-0.01850257838604108
2022-08-23 14:07:00+05:30,29597,NIFTYWEEKLYOPTIONCall,404.0,412.0,402.0,402.0,5400.0,421400,CE,17200,2022-08-25,17574.35,17581.95,17574.2,,8.918944331677903,True,11.0,0.0,2022-08-23 14:06:00+05:3011.0,58600.0,1.2098510544167527,0.0,400.0,390.0,,386.0,,,,-0.004950495049504955,0.5920792079208004,0.01496287267671232,0.4700036292457345,0.0,-1.0,-0.0,41.13772845295024,0.0,20.859192717375212,1583.0,0.0,51.822177917090734,6.759395351924121,81.0794104665127,-29.257232549421964,6.7778979303101625,-0.01850257838604108
2022-08-23 14:28:00+05:30,29618,NIFTYWEEKLYOPTIONCall,406.0,412.0,408.0,408.0,750.0,416050,CE,17200,2022-08-25,17579.5,17583.0,17579.5,,8.811662121088998,True,13.0,0.0,2022-08-23 14:20:00+05:3013.0,27950.0,0.5770535319274444,7.0,420.0,410.0,,-434.0,,-400.0,,0.0049261083743843415,0.6158415841584239,-0.009804000096620856,0.47494191088631665,1.0,1.0,0.0049261083743843415,41.34530346995985,-0.009804000096620856,20.84938871727859,1584.0,-0.0157635467980295,50.98951304352084,6.743631805126092,81.0794104665127,-30.08989742299186,6.7778979303101625,-0.034266125184070795
2022-08-23 14:30:00+05:30,29620,NIFTYWEEKLYOPTIONCall,399.6,402.8,397.55,402.8,1250.0,415800,CE,17200,2022-08-25,17575.8,17577.0,17572.8,,8.770555454333872,True,13.0,0.0,2022-08-23 14:20:00+05:3013.0,27950.0,0.5770535319274444,9.0,420.0,410.0,,402.8,,,,0.00800800800800805,0.5952475247524835,-0.020803127629763173,0.45905279805898264,0.0,-1.0,0.0,40.47348839851951,-0.0,20.85430273208102,1585.0,-0.0,50.98951304352084,6.743631805126092,81.0794104665127,-30.08989742299186,6.7778979303101625,-0.034266125184070795
2022-08-23 14:39:00+05:30,29629,NIFTYWEEKLYOPTIONCall,394.0,405.45,394.45,401.85,5450.0,410500,CE,17200,2022-08-25,17576.8,17579.85,17570.6,0.0,9.029744506739876,True,1.0,0.0,2022-08-23 14:39:00+05:301.0,25250.0,0.5213095413655804,0.0,400.0,390.0,,,,,,0.01992385786802031,0.5914851485148598,0.012129098583826069,0.44493966058251805,-1.0,-1.0,-0.01992385786802031,39.64717651037641,-0.012129098583826069,20.842173633497193,1586.0,-0.019923857868020364,49.95368137501414,6.723707947258071,81.0794104665127,-31.125729091498556,6.7778979303101625,-0.05418998305209133
2022-08-23 14:40:00+05:30,29630,NIFTYWEEKLYOPTIONCall,401.85,402.95,397.15,397.15,4200.0,410500,CE,17200,2022-08-25,17574.55,17577.35,17573.8,,8.996441399652113,True,1.0,0.0,2022-08-23 14:39:00+05:301.0,25250.0,0.5213095413655804,0.0,400.0,390.0,,,,405.9,,-0.014433246236157826,0.5685148514851566,0.019727975360793626,0.4646676359433117,0.0,1.0,-0.0,39.64717651037641,0.0,20.842173633497193,1587.0,-0.0,49.95368137501414,6.723707947258071,81.0794104665127,-31.125729091498556,6.7778979303101625,-0.05418998305209133
2022-08-23 14:48:00+05:30,29638,NIFTYWEEKLYOPTIONCall,373.2,381.9,373.45,373.45,2150.0,407200,CE,17200,2022-08-25,17555.35,17561.3,17555.35,,9.00247615892848,False,-1.0,0.0,2022-08-23 14:46:00+05:30-1.0,8000.0,0.1651673794425601,1.0,390.0,380.0,,342.0,,383.45,,0.000669882100750252,0.47900990099010676,0.0,0.3907032202577729,-1.0,-1.0,-0.000669882100750252,39.61994769438608,-0.0,20.842173633497193,1588.0,-0.009448954983922776,49.47222233343649,6.714258992274148,81.0794104665127,-31.607188133076207,6.7778979303101625,-0.06363893803601428
2022-08-23 14:52:00+05:30,29642,NIFTYWEEKLYOPTIONCall,376.72634999999997,384.5,379.4,381.0,5200.0,406850,CE,17200,2022-08-25,17559.5,17561.4,17556.65,,9.024602091561148,False,-2.0,0.0,2022-08-23 14:50:00+05:30-2.0,33400.0,0.6895738091726884,1.0,380.0,370.0,,-384.0,,,,0.01134417595158932,0.5089108910891167,0.032992510364911604,0.4001078130982084,0.0,1.0,0.0,39.189149510699,0.0,20.865761551021667,1589.0,0.0,49.47222233343649,6.714258992274148,81.0794104665127,-31.607188133076207,6.7778979303101625,-0.06363893803601428
2022-08-23 15:01:00+05:30,29651,NIFTYWEEKLYOPTIONCall,384.0,376.45,340.85,347.0,20450.0,406950,CE,17200,2022-08-25,17532.6,17558.85,17529.65,,9.303220670562435,False,-4.0,-2.0,2022-08-23 15:01:00+05:30-4.0,57450.0,1.1861082436218848,0.0,360.0,350.0,,322.0,,357.0,,-0.10234375000000007,0.36514851485149213,0.023316606595989105,0.4192313038723109,-1.0,-1.0,0.10234375000000007,43.30225778093461,-0.023316606595989105,20.842444944425676,1590.0,0.06364791666666673,52.68467413449654,6.777906908940815,81.0794104665127,-28.39473633201616,6.777906908940815,0.0
2022-08-23 15:07:00+05:30,29657,NIFTYWEEKLYOPTIONCall,359.5592,369.05,362.0,362.0,9850.0,403400,CE,17200,2022-08-25,17545.3,17549.6,17543.35,,9.36679891588967,False,-4.0,0.0,2022-08-23 15:01:00+05:30-4.0,57450.0,1.1861082436218848,5.0,360.0,350.0,,-364.0,,,,0.006788311910806311,0.43366336633664115,0.02923401279568094,0.353467588045712,0.0,1.0,0.0,41.42815013023987,0.0,20.937442673047954,1591.0,0.0,52.68467413449654,6.777906908940815,81.0794104665127,-28.39473633201616,6.777906908940815,0.0
2022-08-23 15:10:00+05:30,29660,NIFTYWEEKLYOPTIONCall,376.2758999999999,392.75,382.0,388.15,7050.0,405000,CE,17200,2022-08-25,17568.15,17570.55,17561.9,,9.474254369625102,True,2.0,0.0,2022-08-23 15:09:00+05:302.0,28600.0,0.5904733815071523,0.0,380.0,370.0,,-408.0,,-378.15,,0.024912836564871865,0.5273267326732756,0.00968300957551295,0.39891140218779964,1.0,1.0,0.024912836564871865,42.485155700184386,0.00968300957551295,20.94712568262347,1592.0,0.08643684062678501,57.325007756760904,6.8643437495676,81.0794104665127,-23.754402709751794,6.8643437495676,0.0
2022-08-23 15:20:00+05:30,29670,NIFTYWEEKLYOPTIONCall,408.8,416.55,408.8,415.25,3800.0,391150,CE,17200,2022-08-25,17590.5,17598.9,17590.0,0.0,9.185025130147945,True,5.0,1.0,2022-08-23 15:20:00+05:305.0,3800.0,0.07845450523521605,0.0,410.0,400.0,,,,,,0.015777886497064575,0.6445544554455533,-0.002321178734444346,0.48181479017407847,0.0,-1.0,0.0,45.095505381136725,-0.0,21.032350249344198,1593.0,-0.0,57.325007756760904,6.8643437495676,81.0794104665127,-23.754402709751794,6.8643437495676,0.0
2022-08-24 09:24:00+05:30,29690,NIFTYWEEKLYOPTIONCall,216.11589999999998,225.25,212.0,225.1,141600.0,1570800,CE,17400,2022-08-25,17602.15,17602.95,17588.7,,17.425548523951747,True,2.0,1.0,2022-08-24 09:24:00+05:302.0,553750.0,0.6027968799267278,0.0,220.0,210.0,,-248.0,,-215.1,,0.03971989103994655,-0.11009900990098576,0.07425274114091934,-0.15559641086157128,1.0,1.0,0.03971989103994655,46.92641383230674,0.07425274114091934,21.10660299048512,1594.0,-0.005696017738630034,56.99278747797266,6.85864773182897,81.0794104665127,-24.086622988540036,6.8643437495676,-0.0056960177386296
2022-08-24 09:26:00+05:30,29692,NIFTYWEEKLYOPTIONCall,214.8849,218.8,211.95,214.25,59150.0,1547050,CE,17400,2022-08-25,17592.0,17595.4,17587.95,,15.551458640356929,True,2.0,0.0,2022-08-24 09:24:00+05:302.0,553750.0,0.6027968799267278,1.0,220.0,210.0,,206.0,,,,-0.00365265311801799,-0.15207920792078788,-0.0446636432511827,-0.16130871277531578,0.0,-1.0,-0.0,44.832944564814646,-0.0,21.145554331822556,1595.0,-0.0,56.99278747797266,6.85864773182897,81.0794104665127,-24.086622988540036,6.8643437495676,-0.0056960177386296
2022-08-24 09:29:00+05:30,29695,NIFTYWEEKLYOPTIONCall,206.0,207.05,200.5,201.75,38250.0,1486100,CE,17400,2022-08-25,17574.25,17581.15,17573.55,,14.296494065167318,True,2.0,0.0,2022-08-24 09:24:00+05:302.0,553750.0,0.6027968799267278,4.0,220.0,210.0,,-248.0,,-200.0,,-0.025970873786407722,-0.2053465346534613,-0.0329464031098527,-0.2035350799258354,1.0,1.0,-0.025970873786407722,43.64262294626242,-0.0329464031098527,21.112607928712702,1596.0,-0.03009708737864072,55.24737348591718,6.828550644450329,81.0794104665127,-25.832036980595518,6.8643437495676,-0.03579310511727041
2022-08-24 09:31:00+05:30,29697,NIFTYWEEKLYOPTIONCall,199.8,200.5,192.25,193.25,62000.0,1486100,CE,17400,2022-08-25,17567.1,17573.1,17565.3,,13.522055832094564,False,-1.0,0.0,2022-08-24 09:30:00+05:30-1.0,144700.0,0.15751640365760275,0.0,210.0,200.0,,,,-194.1,,-0.03278278278278279,-0.23465346534653075,-0.004245230498472584,-0.23409438250096326,0.0,-1.0,-0.0,43.45350642742702,-0.0,21.086293856636047,1597.0,-0.0,55.24737348591718,6.828550644450329,81.0794104665127,-25.832036980595518,6.8643437495676,-0.03579310511727041
2022-08-24 09:33:00+05:30,29699,NIFTYWEEKLYOPTIONCall,193.25,175.35,162.6,172.3,288650.0,1481450,CE,17400,2022-08-25,17539.5,17546.4,17533.3,,13.94713586066106,False,-3.0,0.0,2022-08-24 09:32:00+05:30-3.0,447300.0,0.4869183645891203,0.0,190.0,180.0,,152.0,,182.3,,-0.11125485122897805,-0.3198019801980163,0.0,-0.26742656124788505,-1.0,-1.0,0.11125485122897805,48.39917467161684,-0.0,21.086293856636047,1598.0,0.21216041397153945,67.18083952950116,7.040711058421869,81.0794104665127,-13.898570937011542,7.040711058421869,0.0
2022-08-24 09:46:00+05:30,29712,NIFTYWEEKLYOPTIONCall,152.25,165.65,152.25,165.65,122000.0,1555550,CE,17400,2022-08-25,17527.35,17528.4,17513.4,,11.92835263041789,False,-5.0,0.0,2022-08-24 09:39:00+05:30-5.0,2549650.0,2.7754782210477322,6.0,170.0,160.0,,-174.0,,,,0.09720853858784895,-0.3384158415841547,-0.0029513056345803093,-0.50588734212541,0.0,1.0,0.0,53.77032138930447,-0.0,21.321803331878993,1599.0,0.0,67.18083952950116,7.040711058421869,81.0794104665127,-13.898570937011542,7.040711058421869,0.0
2022-08-24 09:49:00+05:30,29715,NIFTYWEEKLYOPTIONCall,174.0,168.85,158.85,166.2,100050.0,1572700,CE,17400,2022-08-25,17532.1,17537.45,17526.55,,11.653102817931455,False,-5.0,0.0,2022-08-24 09:39:00+05:30-5.0,2549650.0,2.7754782210477322,9.0,170.0,160.0,,146.0,,176.2,,-0.04022988505747127,-0.3386138613861349,0.020613300630616924,-0.37235594950088735,-1.0,-1.0,0.04022988505747127,55.97372512335696,-0.020613300630616924,21.301190031248375,1600.0,0.017984482758620857,68.40703666248777,7.05869554118049,81.0794104665127,-12.672373804024929,7.05869554118049,0.0
2022-08-24 09:55:00+05:30,29721,NIFTYWEEKLYOPTIONCall,170.87069999999997,164.0,156.5,158.0,88050.0,1593650,CE,17400,2022-08-25,17519.0,17526.6,17517.65,,11.244692406365177,False,-5.0,0.0,2022-08-24 09:39:00+05:30-5.0,2549650.0,2.7754782210477322,15.0,170.0,160.0,,-174.0,,,,-0.08293229910101607,-0.37940594059405575,0.061367857390011486,-0.39050411858193784,0.0,1.0,-0.0,54.1770623869025,0.0,21.380706057719436,1601.0,0.0,68.40703666248777,7.05869554118049,81.0794104665127,-12.672373804024929,7.05869554118049,0.0
2022-08-24 10:03:00+05:30,29729,NIFTYWEEKLYOPTIONCall,174.0,187.6,175.35,186.15,206000.0,1635700,CE,17400,2022-08-25,17558.7,17559.1,17547.35,0.0,10.335179721101632,True,1.0,0.0,2022-08-24 10:03:00+05:301.0,206000.0,0.22424588219396108,0.0,180.0,170.0,,,,,,0.07931034482758625,-0.2562376237623717,0.04136093282486567,-0.37235594950088696,-1.0,-1.0,-0.07931034482758625,49.80095054242402,-0.04136093282486567,21.33934512489457,1602.0,-0.07931034482758627,62.90234065132494,6.979385196352903,81.0794104665127,-18.177069815187757,7.05869554118049,-0.07931034482758648
2022-08-24 10:04:00+05:30,29730,NIFTYWEEKLYOPTIONCall,187.8,193.2,183.2,192.35,129650.0,1635700,CE,17400,2022-08-25,17563.65,17563.65,17557.05,,10.326440545244592,True,2.0,1.0,2022-08-24 10:04:00+05:302.0,1084100.0,1.1801211693518117,0.0,190.0,180.0,,176.0,,,,0.02848775292864736,-0.23504950495049048,0.07632226755963355,-0.2960336819412534,0.0,1.0,0.0,49.80095054242402,0.0,21.33934512489457,1603.0,0.0,62.90234065132494,6.979385196352903,81.0794104665127,-18.177069815187757,7.05869554118049,-0.07931034482758648
2022-08-24 10:31:00+05:30,29757,NIFTYWEEKLYOPTIONCall,206.0,207.15,200.1,202.8,72050.0,1541800,CE,17400,2022-08-25,17571.75,17575.4,17570.15,,9.244126742429442,True,5.0,0.0,2022-08-24 10:25:00+05:305.0,2374800.0,2.58514136424378,5.0,220.0,210.0,,-234.0,,-200.0,,-0.017718446601941773,-0.1986138613861338,-0.016847570572611357,-0.20353507992583475,1.0,1.0,-0.017718446601941773,48.9008366129102,-0.016847570572611357,21.32249755432196,1604.0,0.13592233009708737,71.58809569131085,7.115307526449991,81.0794104665127,-9.491314775201843,7.115307526449991,0.0
2022-08-24 11:10:00+05:30,29796,NIFTYWEEKLYOPTIONCall,234.0,234.65,227.25,232.0,55050.0,1531700,CE,17400,2022-08-25,17609.75,17611.4,17608.0,,8.061121676163678,True,6.0,0.0,2022-08-24 11:09:00+05:306.0,2140500.0,2.330088887554241,0.0,230.0,220.0,,216.0,,,,-0.004487179487179582,-0.07742574257425239,0.020508004221127155,-0.07609013335771482,0.0,-1.0,-0.0,56.705934111297175,0.0,21.429434496668957,1605.0,-0.0,71.58809569131085,7.115307526449991,81.0794104665127,-9.491314775201843,7.115307526449991,0.0
2022-08-24 11:28:00+05:30,29814,NIFTYWEEKLYOPTIONCall,216.0,219.2,214.25,218.75,15000.0,1440250,CE,17400,2022-08-25,17600.5,17600.55,17598.35,,7.509479715016751,True,6.0,0.0,2022-08-24 11:09:00+05:306.0,2140500.0,2.330088887554241,18.0,230.0,220.0,,-244.0,,-210.0,,0.016435185185185164,-0.13049504950494606,-0.019711846124132543,-0.15613284103125152,1.0,1.0,0.016435185185185164,57.65434182470044,-0.019711846124132543,21.409722650544825,1606.0,-0.028750000000000036,69.50118794018566,7.086557526449991,81.0794104665127,-11.578222526327039,7.115307526449991,-0.02874999999999961
2022-08-24 11:31:00+05:30,29817,NIFTYWEEKLYOPTIONCall,209.79,226.55,215.55,225.9,89350.0,1414600,CE,17400,2022-08-25,17606.45,17607.05,17599.35,,7.569941680041693,True,6.0,0.0,2022-08-24 11:09:00+05:306.0,2140500.0,2.330088887554241,21.0,230.0,220.0,,216.0,,,,0.07702941036274358,-0.10514851485148069,-0.016592595093419826,-0.1853042183315315,0.0,-1.0,0.0,55.04688850559738,-0.0,21.397143868337963,1607.0,0.0,69.50118794018566,7.086557526449991,81.0794104665127,-11.578222526327039,7.115307526449991,-0.02874999999999961
2022-08-24 11:52:00+05:30,29838,NIFTYWEEKLYOPTIONCall,216.0,220.55,215.0,218.2,58100.0,1433250,CE,17400,2022-08-25,17598.1,17603.45,17597.4,,7.222451034314992,True,6.0,0.0,2022-08-24 11:09:00+05:306.0,2140500.0,2.330088887554241,42.0,230.0,220.0,,-244.0,,-210.0,,0.011574074074074181,-0.13465346534653022,-0.02311051258808729,-0.15613284103125172,1.0,1.0,0.011574074074074181,55.695579344782544,-0.02311051258808729,21.374033355749877,1608.0,-0.028750000000000036,67.47427878690532,7.0578075264499915,81.0794104665127,-13.605131679607382,7.115307526449991,-0.05749999999999922
2022-08-24 11:56:00+05:30,29842,NIFTYWEEKLYOPTIONCall,209.79,203.8,196.35,202.5,101650.0,1426950,CE,17400,2022-08-25,17579.55,17583.05,17576.2,,7.212921978738086,False,-1.0,0.0,2022-08-24 11:55:00+05:30-1.0,312650.0,0.3403421119803006,0.0,220.0,210.0,,,,-204.1,,-0.03355736689070021,-0.19702970297029299,-0.010479244288127295,-0.18530421833153154,0.0,-1.0,-0.0,53.435540461061464,-0.0,21.355341222737724,1609.0,-0.0,67.47427878690532,7.0578075264499915,81.0794104665127,-13.605131679607382,7.115307526449991,-0.05749999999999922
2022-08-24 11:58:00+05:30,29844,NIFTYWEEKLYOPTIONCall,202.75,201.35,197.25,199.8,29000.0,1396100,CE,17400,2022-08-25,17575.9,17577.7,17574.65,,7.19018146938842,False,-2.0,-1.0,2022-08-24 11:58:00+05:30-2.0,29000.0,0.03156859506614015,0.0,210.0,200.0,,162.0,,209.8,,-0.012577065351418004,-0.2071287128712831,0.0,-0.21943755571989437,-1.0,-1.0,0.012577065351418004,54.12017981087999,-0.0,21.355341222737724,1610.0,0.04219975339087552,70.36387646533078,7.100007279840867,81.0794104665127,-10.715534001181922,7.115307526449991,-0.015300246609124102
2022-08-24 12:05:00+05:30,29851,NIFTYWEEKLYOPTIONCall,194.194,198.5,193.75,198.5,71900.0,1407500,CE,17400,2022-08-25,17571.8,17572.45,17568.7,,7.380250751417903,False,-3.0,0.0,2022-08-24 11:59:00+05:30-3.0,2032500.0,2.2125230852389604,5.0,200.0,190.0,,-204.0,,,,0.02062885568040218,-0.2150495049504909,0.05147923535372695,-0.262553589319005,0.0,1.0,0.0,55.19103117820499,0.0,21.44993649169056,1611.0,0.0,70.36387646533078,7.100007279840867,81.0794104665127,-10.715534001181922,7.115307526449991,-0.015300246609124102
2022-08-24 12:07:00+05:30,29853,NIFTYWEEKLYOPTIONCall,204.0,204.75,199.35,203.35,29700.0,1424100,CE,17400,2022-08-25,17580.35,17580.95,17576.4,,7.374491883736968,False,-3.0,0.0,2022-08-24 11:59:00+05:30-3.0,2032500.0,2.2125230852389604,7.0,200.0,190.0,,176.0,,210.0,,-0.0031862745098039102,-0.19465346534653039,0.028843371948328776,-0.21329125487120018,-1.0,-1.0,0.0031862745098039102,55.3700712285277,-0.028843371948328776,21.42109311974223,1612.0,-0.030441176470588135,68.19147610822439,7.069566103370279,81.0794104665127,-12.887934358288305,7.115307526449991,-0.045741423079712185
2022-08-24 12:26:00+05:30,29872,NIFTYWEEKLYOPTIONCall,210.20999999999998,210.2,204.3,208.8,53150.0,1378650,CE,17400,2022-08-25,17584.5,17587.7,17582.5,,7.492681497306542,False,-3.0,0.0,2022-08-24 11:59:00+05:30-3.0,2032500.0,2.2125230852389604,26.0,200.0,190.0,,-208.8,,,,-0.005042576471147808,-0.1716831683168274,0.038602475111951126,-0.1833042176648646,0.0,1.0,-0.0,52.685659635916004,0.0,21.429708557647846,1613.0,-0.0,68.19147610822439,7.069566103370279,81.0794104665127,-12.887934358288305,7.115307526449991,-0.045741423079712185
2022-08-24 12:28:00+05:30,29874,NIFTYWEEKLYOPTIONCall,208.8,209.1,206.45,206.65,30050.0,1428250,CE,17400,2022-08-25,17587.6,17588.5,17584.45,,7.429107617509908,False,-3.0,0.0,2022-08-24 11:59:00+05:30-3.0,2032500.0,2.2125230852389604,28.0,200.0,190.0,,176.0,,210.0,,-0.010296934865900442,-0.18158415841583742,-0.0016748418797237225,-0.190034392706933,-1.0,-1.0,0.010296934865900442,53.23845737641994,0.0016748418797237225,21.43138339952757,1614.0,-0.006752873563218238,67.72423481841312,7.062813229807061,81.0794104665127,-13.355175648099575,7.115307526449991,-0.05249429664293004
2022-08-24 12:31:00+05:30,29877,NIFTYWEEKLYOPTIONCall,210.20999999999998,210.45,205.2,209.9,36450.0,1438950,CE,17400,2022-08-25,17588.95,17590.15,17585.8,,7.391116516021072,False,-3.0,0.0,2022-08-24 11:59:00+05:30-3.0,2032500.0,2.2125230852389604,31.0,200.0,190.0,,-209.9,,,,-0.0002854288568573393,-0.16772277227722354,0.005533573247978023,-0.18330421766486477,0.0,1.0,-0.0,52.311071559448166,0.0,21.43018679773348,1615.0,0.0,67.72423481841312,7.062813229807061,81.0794104665127,-13.355175648099575,7.115307526449991,-0.05249429664293004
2022-08-24 12:34:00+05:30,29880,NIFTYWEEKLYOPTIONCall,218.4,216.6,211.95,214.95,42900.0,1452800,CE,17400,2022-08-25,17592.35,17595.3,17589.55,,7.339767088394567,True,1.0,0.0,2022-08-24 12:32:00+05:301.0,1055850.0,1.1493690034684165,1.0,210.0,200.0,,-248.0,,-204.95,,-0.013736263736263687,-0.14693069306930262,0.0,-0.14508300484466694,1.0,1.0,-0.013736263736263687,51.578776620444756,0.0,21.43018679773348,1616.0,-0.10643475274725275,60.40958787777118,6.956378477059808,81.0794104665127,-20.669822588741518,7.115307526449991,-0.15892904939018315
2022-08-24 12:46:00+05:30,29892,NIFTYWEEKLYOPTIONCall,195.15465,199.05,189.5,193.4,102300.0,1441900,CE,17400,2022-08-25,17569.25,17574.3,17567.7,,7.273563683404867,True,1.0,0.0,2022-08-24 12:32:00+05:301.0,1055850.0,1.1493690034684165,13.0,210.0,200.0,,,,215.9,,-0.00822245332099436,-0.23346534653464934,-0.05189699217639135,-0.25761892754792065,0.0,-1.0,-0.0,46.63692083932721,-0.0,21.36954786720662,1617.0,-0.0,60.40958787777118,6.956378477059808,81.0794104665127,-20.669822588741518,7.115307526449991,-0.15892904939018315
2022-08-24 12:52:00+05:30,29898,NIFTYWEEKLYOPTIONCall,183.9159,181.2,171.3,180.75,190000.0,1392750,CE,17400,2022-08-25,17556.85,17558.4,17548.2,,7.366458585813675,False,-2.0,0.0,2022-08-24 12:51:00+05:30-2.0,633300.0,0.6893928019098813,0.0,190.0,180.0,,142.0,,190.75,,-0.022651113905866715,-0.2881188118811844,-0.002086276770329105,-0.3169326608099683,-1.0,-1.0,0.022651113905866715,47.71595015938357,0.002086276770329105,21.371634143976948,1618.0,0.020313088754153476,61.65700628668833,6.976691565813961,81.0794104665127,-19.42240417982437,7.115307526449991,-0.13861596063603
2022-08-24 13:37:00+05:30,29943,NIFTYWEEKLYOPTIONCall,180.17999999999998,180.45,175.6,179.0,52200.0,1410400,CE,17400,2022-08-25,17550.15,17550.35,17546.15,,7.355258668631774,False,-4.0,0.0,2022-08-24 13:03:00+05:30-4.0,2758050.0,3.002336676626477,33.0,170.0,160.0,,-179.0,,,,-0.004606504606504469,-0.2897029702970263,0.018654435571804177,-0.337454897492123,0.0,1.0,-0.0,46.21873919421288,0.0,21.4108108162309,1619.0,-0.0,61.65700628668833,6.976691565813961,81.0794104665127,-19.42240417982437,7.115307526449991,-0.13861596063603
2022-08-24 13:39:00+05:30,29945,NIFTYWEEKLYOPTIONCall,179.0,179.1,175.9,178.0,18950.0,1402400,CE,17400,2022-08-25,17549.65,17550.85,17548.5,,7.306590723974,False,-4.0,0.0,2022-08-24 13:03:00+05:30-4.0,2758050.0,3.002336676626477,35.0,170.0,160.0,,146.0,,180.0,,0.0,-0.2910891089108877,-0.0019533981375365675,-0.34402544287466175,-1.0,-1.0,-0.0,46.21873919421288,0.0019533981375365675,21.412764214368437,1620.0,-0.0065921787709496,61.24396009999396,6.970099387043011,81.0794104665127,-19.835450366518735,7.115307526449991,-0.14520813940697952
2022-08-24 13:41:00+05:30,29947,NIFTYWEEKLYOPTIONCall,180.17999999999998,188.8,177.35,188.1,169600.0,1402400,CE,17400,2022-08-25,17561.1,17561.1,17549.0,,7.323820137803897,True,1.0,0.0,2022-08-24 13:41:00+05:301.0,169600.0,0.18462185252473687,0.0,180.0,170.0,,,,185.9,,0.0425685425685427,-0.2560396039603925,0.006570545382538724,-0.33745489749212304,0.0,1.0,0.0,45.90746482410579,0.0,21.412764214368437,1621.0,0.0,61.24396009999396,6.970099387043011,81.0794104665127,-19.835450366518735,7.115307526449991,-0.14520813940697952
2022-08-24 13:43:00+05:30,29949,NIFTYWEEKLYOPTIONCall,187.85,196.2,191.05,194.1,86850.0,1364500,CE,17400,2022-08-25,17568.15,17568.3,17564.9,,7.333631514260133,True,2.0,0.0,2022-08-24 13:42:00+05:302.0,359100.0,0.39090629269830784,0.0,190.0,180.0,,-218.0,,-184.1,,0.030077189246739522,-0.23366336633662999,0.0,-0.2957674766954389,1.0,1.0,0.030077189246739522,47.31830952070519,0.0,21.412764214368437,1622.0,-0.04274687250465798,58.5832254734145,6.927352514538353,81.0794104665127,-22.496184993098197,7.115307526449991,-0.18795501191163755
2022-08-24 13:58:00+05:30,29964,NIFTYWEEKLYOPTIONCall,179.82,183.2,173.7,180.25,89800.0,1380950,CE,17400,2022-08-25,17557.5,17557.5,17550.05,,7.276514038007526,False,-1.0,0.0,2022-08-24 13:57:00+05:30-1.0,325200.0,0.3540036936382337,0.0,190.0,180.0,,,,-174.1,,-0.002057613168724326,-0.2893069306930659,-0.044219619453560115,-0.33945489815878993,0.0,-1.0,-0.0,43.90231740575301,-0.0,21.413296412358644,1623.0,0.0,58.5832254734145,6.927352514538353,81.0794104665127,-22.496184993098197,7.115307526449991,-0.18795501191163755
