date,i,symbol,Open,High,Low,Adj Close,Volume,OpenInterest,nifty,niftyHigh,niftyLow,option_type,strike,expiry
2023-05-31 11:05:38+05:30,14420,NIFTY01JUN2318300CE,256.15,256.15,256.15,256.15,0,2818650.0,18548.05,18548.1,18548.05,CE,18300,2023-06-01
2023-05-31 11:05:40+05:30,14421,NIFTY01JUN2318300CE,256.15,256.15,256.15,256.15,0,2818650.0,18547.4,18547.7,18547.4,CE,18300,2023-06-01
2023-05-31 11:05:42+05:30,14422,NIFTY01JUN2318300CE,256.15,256.15,255.1,255.1,150,2818500.0,18547.65,18547.8,18547.65,CE,18300,2023-06-01
2023-05-31 11:05:44+05:30,14423,NIFTY01JUN2318300CE,255.0,255.0,255.0,255.0,1250,2818500.0,18547.6,18547.6,18547.6,CE,18300,2023-06-01
2023-05-31 11:05:46+05:30,14424,NIFTY01JUN2318300CE,255.0,255.0,255.0,255.0,0,2818500.0,18547.45,18547.45,18547.45,CE,18300,2023-06-01
2023-05-31 11:05:48+05:30,14425,NIFTY01JUN2318300CE,255.0,255.0,255.0,255.0,0,2818500.0,18547.55,18547.55,18547.55,CE,18300,2023-06-01
2023-05-31 11:05:50+05:30,14426,NIFTY01JUN2318300CE,255.0,255.0,255.0,255.0,0,2818500.0,18547.75,18547.75,18547.25,CE,18300,2023-06-01
2023-05-31 11:05:52+05:30,14427,NIFTY01JUN2318300CE,255.0,255.0,255.0,255.0,0,2818500.0,18547.05,18547.65,18547.05,CE,18300,2023-06-01
2023-05-31 11:05:54+05:30,14428,NIFTY01JUN2318300CE,254.9,254.9,254.9,254.9,100,2818500.0,18547.15,18547.15,18547.15,CE,18300,2023-06-01
2023-05-31 11:05:56+05:30,14429,NIFTY01JUN2318300CE,255.3,255.3,255.3,255.3,350,2818500.0,18547.95,18548.0,18547.95,CE,18300,2023-06-01
2023-05-31 11:05:58+05:30,14430,NIFTY01JUN2318300CE,255.3,255.3,255.3,255.3,0,2818500.0,18547.95,18547.95,18547.65,CE,18300,2023-06-01
2023-05-31 11:06:00+05:30,14431,NIFTY01JUN2318300CE,255.3,255.3,255.3,255.3,0,2818500.0,18548.2,18548.2,18548.2,CE,18300,2023-06-01
2023-05-31 11:06:02+05:30,14432,NIFTY01JUN2318300CE,255.3,255.3,255.3,255.3,0,2818500.0,18547.95,18547.95,18547.95,CE,18300,2023-06-01
2023-05-31 11:06:04+05:30,14433,NIFTY01JUN2318300CE,257.0,257.0,257.0,257.0,50,2818500.0,18548.25,18548.25,18547.45,CE,18300,2023-06-01
2023-05-31 11:06:06+05:30,14434,NIFTY01JUN2318300CE,257.0,257.0,257.0,257.0,0,2818500.0,18548.55,18548.55,18548.55,CE,18300,2023-06-01
2023-05-31 11:06:08+05:30,14435,NIFTY01JUN2318300CE,257.0,257.0,257.0,257.0,0,2818500.0,18548.4,18548.4,18548.35,CE,18300,2023-06-01
2023-05-31 11:06:10+05:30,14436,NIFTY01JUN2318300CE,256.35,256.35,256.35,256.35,50,2818500.0,18547.6,18547.6,18547.6,CE,18300,2023-06-01
2023-05-31 11:06:12+05:30,14437,NIFTY01JUN2318300CE,256.85,256.85,256.85,256.85,100,2818500.0,18547.8,18547.8,18547.8,CE,18300,2023-06-01
2023-05-31 11:06:14+05:30,14438,NIFTY01JUN2318300CE,256.85,256.85,256.85,256.85,0,2818500.0,18547.7,18547.7,18547.7,CE,18300,2023-06-01
2023-05-31 11:06:16+05:30,14439,NIFTY01JUN2318300CE,256.85,256.85,255.5,255.5,50,2818500.0,18548.15,18548.2,18548.15,CE,18300,2023-06-01
2023-05-31 11:06:18+05:30,14440,NIFTY01JUN2318300CE,255.5,255.5,255.5,255.5,0,2818500.0,18548.05,18548.05,18547.85,CE,18300,2023-06-01
2023-05-31 11:06:20+05:30,14441,NIFTY01JUN2318300CE,255.5,255.5,255.5,255.5,0,2818500.0,18548.4,18548.4,18548.4,CE,18300,2023-06-01
2023-05-31 11:06:22+05:30,14442,NIFTY01JUN2318300CE,256.25,256.25,256.25,256.25,50,2818500.0,18548.4,18548.4,18548.4,CE,18300,2023-06-01
2023-05-31 11:06:24+05:30,14443,NIFTY01JUN2318300CE,256.25,256.25,256.25,256.25,0,2818500.0,18548.3,18548.3,18547.95,CE,18300,2023-06-01
2023-05-31 11:06:26+05:30,14444,NIFTY01JUN2318300CE,256.25,256.25,256.25,256.25,0,2818500.0,18548.55,18548.55,18548.55,CE,18300,2023-06-01
2023-05-31 11:06:28+05:30,14445,NIFTY01JUN2318300CE,256.4,256.4,256.4,256.4,150,2818500.0,18548.1,18548.75,18548.1,CE,18300,2023-06-01
2023-05-31 11:06:30+05:30,14446,NIFTY01JUN2318300CE,256.8,256.8,256.8,256.8,200,2818500.0,18548.45,18548.45,18548.45,CE,18300,2023-06-01
2023-05-31 11:06:32+05:30,14447,NIFTY01JUN2318300CE,256.8,256.8,256.8,256.8,0,2818500.0,18548.5,18548.5,18548.5,CE,18300,2023-06-01
2023-05-31 11:06:34+05:30,14448,NIFTY01JUN2318300CE,256.8,256.8,256.8,256.8,0,2818500.0,18549.15,18549.15,18549.15,CE,18300,2023-06-01
2023-05-31 11:06:36+05:30,14449,NIFTY01JUN2318300CE,256.8,256.8,256.8,256.8,0,2818500.0,18549.1,18549.1,18549.1,CE,18300,2023-06-01
2023-05-31 11:06:38+05:30,14450,NIFTY01JUN2318300CE,256.8,256.8,256.8,256.8,0,2818500.0,18548.95,18548.95,18548.15,CE,18300,2023-06-01
2023-05-31 11:06:40+05:30,14451,NIFTY01JUN2318300CE,256.8,256.8,256.8,256.8,0,2818500.0,18548.95,18548.95,18548.95,CE,18300,2023-06-01
2023-05-31 11:06:42+05:30,14452,NIFTY01JUN2318300CE,257.0,257.0,257.0,257.0,100,2818500.0,18548.7,18548.7,18548.7,CE,18300,2023-06-01
2023-05-31 11:06:44+05:30,14453,NIFTY01JUN2318300CE,257.0,257.0,256.8,256.8,50,2818500.0,18549.2,18549.2,18548.3,CE,18300,2023-06-01
2023-05-31 11:06:46+05:30,14454,NIFTY01JUN2318300CE,256.8,256.8,256.8,256.8,0,2818500.0,18548.8,18548.8,18548.8,CE,18300,2023-06-01
2023-05-31 11:06:48+05:30,14455,NIFTY01JUN2318300CE,256.8,256.8,256.8,256.8,0,2818500.0,18548.45,18548.45,18548.45,CE,18300,2023-06-01
2023-05-31 11:06:50+05:30,14456,NIFTY01JUN2318300CE,258.0,258.0,258.0,258.0,100,2818500.0,18548.9,18548.9,18548.65,CE,18300,2023-06-01
2023-05-31 11:06:52+05:30,14457,NIFTY01JUN2318300CE,258.0,258.0,258.0,258.0,0,2818500.0,18549.2,18549.2,18549.2,CE,18300,2023-06-01
2023-05-31 11:06:54+05:30,14458,NIFTY01JUN2318300CE,259.7,259.7,259.7,259.7,50,2818500.0,18549.65,18549.65,18549.65,CE,18300,2023-06-01
2023-05-31 11:06:56+05:30,14459,NIFTY01JUN2318300CE,259.7,259.7,259.7,259.7,0,2818500.0,18549.8,18549.8,18549.5,CE,18300,2023-06-01
2023-05-31 11:06:58+05:30,14460,NIFTY01JUN2318300CE,259.7,259.7,259.7,259.7,0,2818500.0,18549.75,18549.75,18549.75,CE,18300,2023-06-01
2023-05-31 11:07:00+05:30,14461,NIFTY01JUN2318300CE,257.4,257.4,257.4,257.4,50,2818500.0,18549.3,18549.45,18549.3,CE,18300,2023-06-01
2023-05-31 11:07:02+05:30,14462,NIFTY01JUN2318300CE,257.4,257.4,257.4,257.4,0,2818500.0,18548.9,18548.9,18548.65,CE,18300,2023-06-01
2023-05-31 11:07:04+05:30,14463,NIFTY01JUN2318300CE,256.9,256.9,256.9,256.9,4750,2818500.0,18549.05,18549.05,18548.9,CE,18300,2023-06-01
2023-05-31 11:07:06+05:30,14464,NIFTY01JUN2318300CE,256.9,256.9,256.9,256.9,0,2818500.0,18548.65,18549.5,18548.65,CE,18300,2023-06-01
2023-05-31 11:07:08+05:30,14465,NIFTY01JUN2318300CE,256.9,256.9,256.9,256.9,0,2818500.0,18549.2,18549.2,18549.2,CE,18300,2023-06-01
2023-05-31 11:07:10+05:30,14466,NIFTY01JUN2318300CE,256.9,256.9,256.9,256.9,0,2818500.0,18548.4,18549.05,18548.4,CE,18300,2023-06-01
2023-05-31 11:07:12+05:30,14467,NIFTY01JUN2318300CE,256.9,256.9,256.9,256.9,0,2818500.0,18549.1,18549.1,18549.05,CE,18300,2023-06-01
2023-05-31 11:07:14+05:30,14468,NIFTY01JUN2318300CE,256.9,256.9,256.9,256.9,0,2818500.0,18548.6,18549.25,18548.6,CE,18300,2023-06-01
2023-05-31 11:07:16+05:30,14469,NIFTY01JUN2318300CE,256.9,256.9,256.9,256.9,0,2818500.0,18548.9,18548.9,18548.9,CE,18300,2023-06-01
2023-05-31 11:07:18+05:30,14470,NIFTY01JUN2318300CE,256.9,256.9,256.9,256.9,0,2818500.0,18548.8,18548.8,18547.95,CE,18300,2023-06-01
2023-05-31 11:07:20+05:30,14471,NIFTY01JUN2318300CE,257.4,257.4,257.0,257.0,250,2818500.0,18549.15,18549.15,18548.1,CE,18300,2023-06-01
2023-05-31 11:07:22+05:30,14472,NIFTY01JUN2318300CE,257.0,257.0,257.0,257.0,0,2818500.0,18548.45,18548.45,18548.45,CE,18300,2023-06-01
2023-05-31 11:07:24+05:30,14473,NIFTY01JUN2318300CE,257.25,257.25,257.25,257.25,200,2818500.0,18548.8,18548.8,18548.2,CE,18300,2023-06-01
2023-05-31 11:07:26+05:30,14474,NIFTY01JUN2318300CE,257.25,257.25,257.25,257.25,0,2818500.0,18548.9,18549.2,18548.9,CE,18300,2023-06-01
2023-05-31 11:07:28+05:30,14475,NIFTY01JUN2318300CE,257.25,257.25,257.25,257.25,0,2818500.0,18549.15,18549.15,18549.15,CE,18300,2023-06-01
2023-05-31 11:07:30+05:30,14476,NIFTY01JUN2318300CE,258.6,258.6,258.6,258.6,3450,2818500.0,18549.2,18549.2,18548.95,CE,18300,2023-06-01
2023-05-31 11:07:32+05:30,14477,NIFTY01JUN2318300CE,258.6,258.6,258.6,258.6,0,2818500.0,18549.25,18549.25,18549.25,CE,18300,2023-06-01
2023-05-31 11:07:34+05:30,14478,NIFTY01JUN2318300CE,258.6,258.6,258.6,258.6,0,2818500.0,18548.75,18548.8,18548.75,CE,18300,2023-06-01
2023-05-31 11:07:36+05:30,14479,NIFTY01JUN2318300CE,258.6,258.6,258.6,258.6,0,2818500.0,18548.3,18548.75,18548.3,CE,18300,2023-06-01
2023-05-31 11:07:38+05:30,14480,NIFTY01JUN2318300CE,258.6,258.6,258.6,258.6,0,2818500.0,18548.15,18548.15,18548.15,CE,18300,2023-06-01
2023-05-31 11:07:40+05:30,14481,NIFTY01JUN2318300CE,258.6,258.6,258.6,258.6,0,2818500.0,18549.0,18549.0,18548.6,CE,18300,2023-06-01
2023-05-31 11:07:42+05:30,14482,NIFTY01JUN2318300CE,258.6,258.6,258.6,258.6,0,2818500.0,18548.3,18548.55,18548.3,CE,18300,2023-06-01
2023-05-31 11:07:44+05:30,14483,NIFTY01JUN2318300CE,257.35,257.35,257.35,257.35,50,2818500.0,18548.5,18548.5,18548.25,CE,18300,2023-06-01
2023-05-31 11:07:46+05:30,14484,NIFTY01JUN2318300CE,257.35,257.35,257.35,257.35,0,2818500.0,18548.35,18548.35,18547.95,CE,18300,2023-06-01
2023-05-31 11:07:48+05:30,14485,NIFTY01JUN2318300CE,256.55,256.55,256.55,256.55,50,2818500.0,18547.95,18547.95,18547.95,CE,18300,2023-06-01
2023-05-31 11:07:50+05:30,14486,NIFTY01JUN2318300CE,256.55,256.55,256.55,256.55,0,2818500.0,18548.5,18548.5,18548.4,CE,18300,2023-06-01
2023-05-31 11:07:52+05:30,14487,NIFTY01JUN2318300CE,256.55,256.55,256.55,256.55,0,2818500.0,18548.55,18548.55,18548.55,CE,18300,2023-06-01
2023-05-31 11:07:54+05:30,14488,NIFTY01JUN2318300CE,256.55,256.55,256.55,256.55,0,2818500.0,18548.45,18548.6,18548.45,CE,18300,2023-06-01
2023-05-31 11:07:56+05:30,14489,NIFTY01JUN2318300CE,258.2,258.2,258.2,258.2,600,2818500.0,18548.6,18548.6,18548.6,CE,18300,2023-06-01
2023-05-31 11:07:58+05:30,14490,NIFTY01JUN2318300CE,258.2,258.2,258.2,258.2,0,2818500.0,18549.0,18549.0,18548.9,CE,18300,2023-06-01
2023-05-31 11:08:00+05:30,14491,NIFTY01JUN2318300CE,258.2,258.2,258.2,258.2,0,2818500.0,18549.6,18549.6,18549.3,CE,18300,2023-06-01
2023-05-31 11:08:02+05:30,14492,NIFTY01JUN2318300CE,259.2,259.2,259.2,259.2,200,2818500.0,18549.55,18549.55,18549.55,CE,18300,2023-06-01
2023-05-31 11:08:04+05:30,14493,NIFTY01JUN2318300CE,259.35,259.35,259.35,259.35,200,2818500.0,18549.5,18549.5,18549.45,CE,18300,2023-06-01
2023-05-31 11:08:06+05:30,14494,NIFTY01JUN2318300CE,259.35,259.35,259.35,259.35,0,2818500.0,18549.85,18549.95,18549.85,CE,18300,2023-06-01
2023-05-31 11:08:08+05:30,14495,NIFTY01JUN2318300CE,259.35,259.35,259.1,259.1,250,2818500.0,18549.4,18549.5,18549.4,CE,18300,2023-06-01
2023-05-31 11:08:10+05:30,14496,NIFTY01JUN2318300CE,259.1,259.1,259.1,259.1,0,2818500.0,18549.4,18549.4,18549.4,CE,18300,2023-06-01
2023-05-31 11:08:12+05:30,14497,NIFTY01JUN2318300CE,259.9,259.9,259.9,259.9,350,2818500.0,18549.85,18550.0,18549.85,CE,18300,2023-06-01
2023-05-31 11:08:14+05:30,14498,NIFTY01JUN2318300CE,259.8,259.8,259.8,259.8,500,2818500.0,18549.9,18549.9,18549.7,CE,18300,2023-06-01
2023-05-31 11:08:16+05:30,14499,NIFTY01JUN2318300CE,259.8,259.8,259.8,259.8,0,2818500.0,18549.3,18549.75,18549.3,CE,18300,2023-06-01
2023-05-31 11:08:18+05:30,14500,NIFTY01JUN2318300CE,259.8,259.8,259.8,259.8,0,2818500.0,18549.75,18549.75,18549.15,CE,18300,2023-06-01
2023-05-31 11:08:20+05:30,14501,NIFTY01JUN2318300CE,259.8,259.8,259.8,259.8,0,2818500.0,18550.05,18550.05,18550.05,CE,18300,2023-06-01
2023-05-31 11:08:22+05:30,14502,NIFTY01JUN2318300CE,259.8,259.8,259.8,259.8,0,2818500.0,18549.55,18550.05,18549.55,CE,18300,2023-06-01
2023-05-31 11:08:24+05:30,14503,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,100,2818500.0,18549.55,18549.55,18549.55,CE,18300,2023-06-01
2023-05-31 11:08:26+05:30,14504,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,0,2818500.0,18549.65,18549.65,18549.6,CE,18300,2023-06-01
2023-05-31 11:08:28+05:30,14505,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,0,2818500.0,18549.5,18549.65,18549.5,CE,18300,2023-06-01
2023-05-31 11:08:30+05:30,14506,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,0,2818500.0,18549.75,18549.75,18549.4,CE,18300,2023-06-01
2023-05-31 11:08:32+05:30,14507,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,200,2818500.0,18549.0,18549.15,18549.0,CE,18300,2023-06-01
2023-05-31 11:08:34+05:30,14508,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,0,2818500.0,18549.15,18549.3,18549.15,CE,18300,2023-06-01
2023-05-31 11:08:36+05:30,14509,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,0,2818500.0,18548.95,18549.65,18548.95,CE,18300,2023-06-01
2023-05-31 11:08:38+05:30,14510,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,0,2818500.0,18549.45,18549.45,18549.2,CE,18300,2023-06-01
2023-05-31 11:08:40+05:30,14511,NIFTY01JUN2318300CE,259.05,259.05,259.05,259.05,0,2818500.0,18549.2,18549.2,18549.1,CE,18300,2023-06-01
2023-05-31 11:08:42+05:30,14512,NIFTY01JUN2318300CE,259.05,259.05,258.45,258.45,100,2815500.0,18548.9,18548.9,18548.75,CE,18300,2023-06-01
2023-05-31 11:08:44+05:30,14513,NIFTY01JUN2318300CE,258.45,258.45,258.45,258.45,1800,2815500.0,18548.6,18548.6,18548.45,CE,18300,2023-06-01
2023-05-31 11:08:46+05:30,14514,NIFTY01JUN2318300CE,258.45,258.45,258.45,258.45,0,2815500.0,18549.2,18549.2,18548.7,CE,18300,2023-06-01
2023-05-31 11:08:48+05:30,14515,NIFTY01JUN2318300CE,258.45,258.45,258.45,258.45,0,2815500.0,18549.5,18549.5,18548.85,CE,18300,2023-06-01
2023-05-31 11:08:50+05:30,14516,NIFTY01JUN2318300CE,258.45,258.45,258.45,258.45,0,2815500.0,18549.3,18549.3,18548.7,CE,18300,2023-06-01
2023-05-31 11:08:52+05:30,14517,NIFTY01JUN2318300CE,258.45,258.45,258.0,258.0,500,2815500.0,18548.8,18549.05,18548.8,CE,18300,2023-06-01
2023-05-31 11:08:54+05:30,14518,NIFTY01JUN2318300CE,258.0,258.0,258.0,258.0,0,2815500.0,18549.45,18549.45,18548.85,CE,18300,2023-06-01
2023-05-31 11:08:56+05:30,14519,NIFTY01JUN2318300CE,258.3,258.3,258.3,258.3,50,2815500.0,18549.0,18549.0,18549.0,CE,18300,2023-06-01
2023-05-31 11:08:58+05:30,14520,NIFTY01JUN2318300CE,258.3,258.3,258.3,258.3,0,2815500.0,18548.4,18548.8,18548.4,CE,18300,2023-06-01
2023-05-31 11:09:00+05:30,14521,NIFTY01JUN2318300CE,258.65,258.65,258.65,258.65,50,2815500.0,18549.6,18549.6,18549.25,CE,18300,2023-06-01
2023-05-31 11:09:02+05:30,14522,NIFTY01JUN2318300CE,258.65,258.65,258.65,258.65,0,2815500.0,18549.35,18549.5,18549.35,CE,18300,2023-06-01
2023-05-31 11:09:04+05:30,14523,NIFTY01JUN2318300CE,258.65,258.65,258.65,258.65,0,2815500.0,18549.35,18549.35,18549.35,CE,18300,2023-06-01
2023-05-31 11:09:06+05:30,14524,NIFTY01JUN2318300CE,258.65,259.5,258.65,259.5,350,2815500.0,18549.9,18549.95,18549.9,CE,18300,2023-06-01
2023-05-31 11:09:08+05:30,14525,NIFTY01JUN2318300CE,259.2,259.2,259.2,259.2,450,2815500.0,18549.35,18549.65,18549.35,CE,18300,2023-06-01
2023-05-31 11:09:10+05:30,14526,NIFTY01JUN2318300CE,259.2,259.2,259.2,259.2,0,2815500.0,18549.0,18549.35,18549.0,CE,18300,2023-06-01
2023-05-31 11:09:12+05:30,14527,NIFTY01JUN2318300CE,259.2,259.2,259.2,259.2,0,2815500.0,18549.55,18549.65,18549.55,CE,18300,2023-06-01
2023-05-31 11:09:14+05:30,14528,NIFTY01JUN2318300CE,259.2,259.2,259.2,259.2,0,2815500.0,18549.6,18549.6,18549.25,CE,18300,2023-06-01
2023-05-31 11:09:16+05:30,14529,NIFTY01JUN2318300CE,259.2,259.2,259.2,259.2,0,2815500.0,18549.45,18549.7,18549.45,CE,18300,2023-06-01
2023-05-31 11:09:18+05:30,14530,NIFTY01JUN2318300CE,259.2,259.2,259.0,259.0,1800,2815500.0,18549.65,18549.65,18549.3,CE,18300,2023-06-01
2023-05-31 11:09:20+05:30,14531,NIFTY01JUN2318300CE,259.0,259.0,259.0,259.0,0,2815500.0,18550.05,18550.05,18549.2,CE,18300,2023-06-01
2023-05-31 11:09:22+05:30,14532,NIFTY01JUN2318300CE,259.0,259.2,259.0,259.2,200,2815500.0,18549.85,18549.85,18549.65,CE,18300,2023-06-01
2023-05-31 11:09:24+05:30,14533,NIFTY01JUN2318300CE,259.2,259.2,259.2,259.2,0,2815500.0,18549.85,18549.85,18549.55,CE,18300,2023-06-01
2023-05-31 11:09:26+05:30,14534,NIFTY01JUN2318300CE,259.9,259.9,259.9,259.9,50,2815500.0,18550.6,18550.6,18550.2,CE,18300,2023-06-01
2023-05-31 11:09:28+05:30,14535,NIFTY01JUN2318300CE,259.9,259.9,259.9,259.9,50,2815500.0,18550.0,18550.3,18550.0,CE,18300,2023-06-01
2023-05-31 11:09:30+05:30,14536,NIFTY01JUN2318300CE,260.0,260.0,260.0,260.0,250,2815500.0,18551.55,18551.55,18550.4,CE,18300,2023-06-01
2023-05-31 11:09:32+05:30,14537,NIFTY01JUN2318300CE,261.0,261.0,261.0,261.0,200,2815500.0,18551.55,18551.55,18551.0,CE,18300,2023-06-01
2023-05-31 11:09:34+05:30,14538,NIFTY01JUN2318300CE,261.3,261.3,261.3,261.3,300,2815500.0,18551.8,18551.8,18551.05,CE,18300,2023-06-01
2023-05-31 11:09:36+05:30,14539,NIFTY01JUN2318300CE,261.3,261.3,261.3,261.3,0,2815500.0,18551.2,18552.05,18551.2,CE,18300,2023-06-01
2023-05-31 11:09:38+05:30,14540,NIFTY01JUN2318300CE,261.3,261.3,260.45,260.45,100,2815500.0,18551.35,18551.35,18551.3,CE,18300,2023-06-01
2023-05-31 11:09:40+05:30,14541,NIFTY01JUN2318300CE,261.0,261.0,260.25,260.25,600,2815500.0,18551.4,18551.4,18551.0,CE,18300,2023-06-01
2023-05-31 11:09:42+05:30,14542,NIFTY01JUN2318300CE,260.25,261.45,260.25,261.45,150,2815500.0,18551.1,18551.2,18551.1,CE,18300,2023-06-01
2023-05-31 11:09:44+05:30,14543,NIFTY01JUN2318300CE,261.5,261.5,261.5,261.5,550,2815500.0,18551.15,18551.15,18550.6,CE,18300,2023-06-01
2023-05-31 11:09:46+05:30,14544,NIFTY01JUN2318300CE,261.5,261.5,261.5,261.5,0,2815500.0,18551.15,18551.4,18551.15,CE,18300,2023-06-01
2023-05-31 11:09:48+05:30,14545,NIFTY01JUN2318300CE,261.5,261.5,261.5,261.5,0,2815500.0,18550.8,18550.8,18550.75,CE,18300,2023-06-01
2023-05-31 11:09:50+05:30,14546,NIFTY01JUN2318300CE,261.2,261.2,261.2,261.2,1250,2815500.0,18551.4,18551.4,18550.8,CE,18300,2023-06-01
2023-05-31 11:09:52+05:30,14547,NIFTY01JUN2318300CE,261.6,261.6,261.6,261.6,100,2815500.0,18550.85,18550.95,18550.85,CE,18300,2023-06-01
2023-05-31 11:09:54+05:30,14548,NIFTY01JUN2318300CE,261.6,262.4,261.6,262.4,1750,2815500.0,18551.3,18551.3,18550.95,CE,18300,2023-06-01
2023-05-31 11:09:56+05:30,14549,NIFTY01JUN2318300CE,262.4,263.2,262.4,263.2,850,2815500.0,18552.45,18552.45,18551.35,CE,18300,2023-06-01
2023-05-31 11:09:58+05:30,14550,NIFTY01JUN2318300CE,264.4,264.4,264.4,264.4,1300,2815500.0,18552.5,18552.5,18552.15,CE,18300,2023-06-01
2023-05-31 11:10:00+05:30,14551,NIFTY01JUN2318300CE,264.4,264.4,263.85,263.85,150,2815500.0,18552.75,18552.75,18552.75,CE,18300,2023-06-01
2023-05-31 11:10:02+05:30,14552,NIFTY01JUN2318300CE,263.85,263.85,263.85,263.85,0,2815500.0,18551.75,18552.55,18551.75,CE,18300,2023-06-01
2023-05-31 11:10:04+05:30,14553,NIFTY01JUN2318300CE,263.75,263.75,262.85,262.85,100,2815500.0,18551.75,18551.75,18551.75,CE,18300,2023-06-01
2023-05-31 11:10:06+05:30,14554,NIFTY01JUN2318300CE,262.85,262.95,262.85,262.95,150,2815500.0,18551.7,18552.1,18551.7,CE,18300,2023-06-01
2023-05-31 11:10:08+05:30,14555,NIFTY01JUN2318300CE,262.65,262.65,262.65,262.65,300,2815500.0,18551.9,18551.9,18551.8,CE,18300,2023-06-01
2023-05-31 11:10:10+05:30,14556,NIFTY01JUN2318300CE,262.15,262.35,262.15,262.35,350,2815500.0,18551.95,18551.95,18551.75,CE,18300,2023-06-01
2023-05-31 11:10:12+05:30,14557,NIFTY01JUN2318300CE,262.35,262.35,262.35,262.35,0,2815500.0,18552.25,18552.25,18552.25,CE,18300,2023-06-01
2023-05-31 11:10:14+05:30,14558,NIFTY01JUN2318300CE,262.35,262.35,262.35,262.35,0,2815500.0,18553.4,18553.4,18552.15,CE,18300,2023-06-01
2023-05-31 11:10:16+05:30,14559,NIFTY01JUN2318300CE,263.9,263.9,263.9,263.9,250,2815500.0,18551.8,18552.9,18551.8,CE,18300,2023-06-01
2023-05-31 11:10:18+05:30,14560,NIFTY01JUN2318300CE,263.9,264.0,263.9,264.0,800,2815500.0,18552.8,18552.8,18552.25,CE,18300,2023-06-01
2023-05-31 11:10:20+05:30,14561,NIFTY01JUN2318300CE,264.4,264.4,264.4,264.4,150,2815500.0,18553.1,18553.1,18552.85,CE,18300,2023-06-01
2023-05-31 11:10:22+05:30,14562,NIFTY01JUN2318300CE,265.35,265.35,265.35,265.35,2750,2815500.0,18553.5,18553.5,18552.2,CE,18300,2023-06-01
2023-05-31 11:10:24+05:30,14563,NIFTY01JUN2318300CE,265.0,265.2,265.0,265.2,700,2815500.0,18553.5,18553.8,18553.5,CE,18300,2023-06-01
2023-05-31 11:10:26+05:30,14564,NIFTY01JUN2318300CE,265.05,265.1,265.05,265.1,300,2815500.0,18553.85,18553.85,18553.65,CE,18300,2023-06-01
2023-05-31 11:10:28+05:30,14565,NIFTY01JUN2318300CE,266.8,266.8,265.35,265.35,1900,2815500.0,18554.05,18554.3,18554.05,CE,18300,2023-06-01
2023-05-31 11:10:30+05:30,14566,NIFTY01JUN2318300CE,265.35,265.6,265.35,265.6,200,2815500.0,18554.35,18554.35,18554.25,CE,18300,2023-06-01
2023-05-31 11:10:32+05:30,14567,NIFTY01JUN2318300CE,265.95,266.6,265.95,266.6,300,2815500.0,18554.2,18554.2,18553.75,CE,18300,2023-06-01
2023-05-31 11:10:34+05:30,14568,NIFTY01JUN2318300CE,266.45,266.45,266.45,266.45,50,2815500.0,18554.75,18554.75,18554.2,CE,18300,2023-06-01
2023-05-31 11:10:36+05:30,14569,NIFTY01JUN2318300CE,265.5,265.55,265.5,265.55,700,2815500.0,18554.85,18554.85,18554.85,CE,18300,2023-06-01
2023-05-31 11:10:38+05:30,14570,NIFTY01JUN2318300CE,265.55,265.55,265.25,265.25,50,2815500.0,18555.15,18555.15,18554.3,CE,18300,2023-06-01
2023-05-31 11:10:40+05:30,14571,NIFTY01JUN2318300CE,265.5,265.5,264.95,264.95,100,2815500.0,18554.8,18554.8,18554.4,CE,18300,2023-06-01
2023-05-31 11:10:42+05:30,14572,NIFTY01JUN2318300CE,265.0,265.0,265.0,265.0,150,2815500.0,18555.55,18555.55,18555.3,CE,18300,2023-06-01
2023-05-31 11:10:44+05:30,14573,NIFTY01JUN2318300CE,264.7,264.7,264.7,264.7,500,2815500.0,18554.8,18554.8,18554.8,CE,18300,2023-06-01
2023-05-31 11:10:46+05:30,14574,NIFTY01JUN2318300CE,265.2,265.2,265.2,265.2,200,2815500.0,18555.5,18555.5,18555.35,CE,18300,2023-06-01
2023-05-31 11:10:48+05:30,14575,NIFTY01JUN2318300CE,265.05,265.05,264.4,264.4,100,2815500.0,18554.3,18555.05,18554.3,CE,18300,2023-06-01
2023-05-31 11:10:50+05:30,14576,NIFTY01JUN2318300CE,264.4,264.4,264.15,264.15,150,2815500.0,18554.9,18554.9,18554.8,CE,18300,2023-06-01
2023-05-31 11:10:52+05:30,14577,NIFTY01JUN2318300CE,264.15,264.15,264.15,264.15,0,2815500.0,18554.7,18554.7,18554.3,CE,18300,2023-06-01
2023-05-31 11:10:54+05:30,14578,NIFTY01JUN2318300CE,263.5,263.5,263.15,263.15,100,2815500.0,18553.4,18553.7,18553.4,CE,18300,2023-06-01
2023-05-31 11:10:56+05:30,14579,NIFTY01JUN2318300CE,263.15,263.15,263.0,263.0,50,2815500.0,18553.8,18553.9,18553.8,CE,18300,2023-06-01
