date,i,Open,High,Low,Adj Close,Volume,symbol,signal,ma_superTrend,ma_superTrend_pct_change,ma20,MA-FAST,ma20_pct_change,ma20_pct_change_ma,ma20_pct_change_ma_sq,std,upper_band,lower_band,super_upper_band,super_lower_band,ADX,ADX-PCT-CHNG,OBV,OBV-OSC,OBV-TREND,OBV-OSC-PCT-CHNG,bnh_returns,cum_bnh_returns,bnh_ln_returns,cum_bnh_ln_returns,position,position_change,strategy_returns,cum_strategy_returns,strategy_ln_returns,cum_strategy_ln_returns,trade_num
2023-03-28 12:26:00+05:30,567,8211.9,8216.9,8211.85,8216.9,570,MARUTI,,8228.961275561727,-0.07791551196345559,8217.14,8218.521428571428,1.0832192301823973,0.9722415803719582,0.0044866213699833145,4.77131475012774,8226.682629500256,8207.597370499743,8229.06828687532,8205.21171312468,35.59761999060619,-0.19642597525494732,3911.47450630913,0.24675134113246097,1,-0.09149225312381326,0.000602780094861588,-0.004144901891870556,0.0006025984959126973,-0.004153515808517088,1.0,0.0,0.000602780094861588,0.005414711160305119,0.0006025984959126973,0.00542548548595904,20.0
2023-03-28 12:27:00+05:30,568,8216.9,8216.9,8210.05,8211.4,689,MARUTI,,8228.868443754473,-0.11281108775018645,8217.085000000001,8217.442857142856,-0.06693326388362841,0.8777711399850865,-0.004754677036188147,4.840457393482636,8226.765914786965,8207.404085213037,8229.186143483708,8204.983856516294,32.52547558118711,-0.2173165838265505,4155.309053627968,0.22298630797839816,1,-0.1787111049155512,-0.0006693521887816134,-0.004811479681498532,-0.0006695763049719489,-0.004823092113489037,1.0,0.0,-0.0006693521887816134,0.0047417346227567325,-0.0006695763049719489,0.004755909180987092,20.0
2023-03-28 12:28:00+05:30,569,8211.35,8216.55,8210.0,8210.0,875,MARUTI,0.0,8228.768733054065,-0.12117182464299603,8216.9,8215.471428571429,-0.22514066728152038,0.7775064302335767,-0.01470665935014785,5.0916052915350045,8227.08321058307,8206.716789416929,8229.629013228838,8204.170986771162,29.740679199781404,-0.22199165103315377,4345.865765360137,0.1961833324703956,0,-0.2571116628309458,-0.00017049467813035069,-0.004981154027949297,-0.00017050921400020184,-0.004993601327489239,1.0,0.0,-0.00017049467813035069,0.0045704315041081855,-0.00017050921400020184,0.004585399966986889,20.0
2023-03-28 12:29:00+05:30,570,8212.75,8212.75,8210.0,8210.05,134,MARUTI,,8228.66984409908,-0.12017466791469644,8216.11,8213.621428571429,-0.9614331438856372,0.619421014404557,-0.03185365505502507,5.506551653389841,8227.12310330678,8205.096896693221,8229.876379133475,8202.343620866526,27.23436245651627,-0.23493867107679922,4520.9673955812295,0.17430421650656358,0,-0.2936037724998882,6.090133982894486e-06,-0.004975094229861865,6.090115438103814e-06,-0.004987511212051135,0.0,-1.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:30:00+05:30,571,8211.5,8211.5,8207.5,8208.0,667,MARUTI,,8228.560681240824,-0.13266160913572023,8215.015,8211.621428571429,-1.3327474924273996,0.4419511501471062,-0.05500416573906023,5.9499323058984315,8226.914864611796,8203.115135388203,8229.889830764745,8200.140169235254,25.202060001726313,-0.22515936965105265,4655.968948172707,0.15333996999145513,0,-0.3123345940760185,-0.00024969397263097104,-0.005223545951450359,-0.0002497251513611572,-0.005237236363412293,0.0,0.0,-0.0,0.0045704315041081855,-0.0,0.004585399966986889,21.0
2023-03-28 12:31:00+05:30,572,8208.95,8216.5,8208.0,8212.55,944,MARUTI,,8228.476150519456,-0.10272844139125326,8213.89,8211.550000000001,-1.369443634613443,0.2772788969870561,-0.08387677238185112,5.108370037963728,8224.106740075928,8203.673259924071,8226.66092509491,8201.11907490509,23.995222976499917,-0.19318510464023686,4829.494236355091,0.1360126577554488,0,-0.3067063544963824,0.0005543372319687379,-0.004672104325485371,0.0005541836438424878,-0.004683052719569805,0.0,0.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:32:00+05:30,573,8212.55,8215.6,8211.1,8214.75,265,MARUTI,,8228.403703372147,-0.08804442764853704,8213.064999999999,8211.949999999999,-1.0043962117833871,0.16076297800792475,-0.11445270187627864,4.024925810259194,8221.114851620518,8205.01514837948,8223.127314525647,8203.00268547435,22.909069653796166,-0.1588174795582632,5007.375463195453,0.12624109608582632,0,-0.27574272948771383,0.000267882691734167,-0.0044054732096340254,0.00026784681757247,-0.004415205901997335,0.0,0.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:33:00+05:30,574,8214.75,8214.8,8214.65,8214.8,200,MARUTI,,8228.331924248454,-0.08723335203297822,8212.345,8211.65,-0.8766520172420744,0.06645252389428835,-0.157379080403786,2.6623350236367087,8217.669670047273,8207.020329952726,8219.000837559091,8205.689162440907,21.931531663362787,-0.12977226219362614,5186.309964948174,0.12451916395674499,0,-0.18795364337371512,6.086612495792565e-06,-0.004399413411546482,6.086593972441891e-06,-0.0044091193080248925,0.0,0.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:34:00+05:30,575,8214.8,8214.8,8214.65,8214.8,277,MARUTI,,8228.260545370562,-0.08674768902094954,8212.52,8212.135714285714,0.21309382399525845,0.07978355117619475,-0.12483463706728017,2.7691956313612582,8218.058391262723,8206.981608737278,8219.442989078403,8205.597010921598,21.051747471972753,-0.12266922909655398,5356.72377614123,0.12382462253872131,0,-0.08960956588791613,0.0,-0.004399413411546482,0.0,-0.0044091193080248925,0.0,0.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:35:00+05:30,576,8214.8,8218.7,8214.8,8218.65,285,MARUTI,,8228.209866369973,-0.061591390196902296,8213.189999999999,8213.371428571427,0.8158275413605587,0.14669664119295517,-0.03724214515578914,3.362852625091919,8219.915705250183,8206.464294749814,8221.597131562728,8204.782868437269,22.127795058438096,-0.03410328778797045,5532.594072515567,0.12987968462410251,0,0.028822536013173305,0.0004686663095876398,-0.003932808958806766,0.0004685565198346014,-0.003940562788190291,0.0,0.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:36:00+05:30,577,8218.65,8221.95,8218.65,8221.8,483,MARUTI,,8228.176075488542,-0.04106711177676026,8213.68,8215.05,0.5966013205616072,0.1875970665901054,-0.008510172323784804,4.21302214044363,8222.106044280888,8205.253955719112,8224.212555351109,8203.147444648892,24.248240434470496,0.10563369702891445,5723.089592872082,0.1323939730486172,0,0.06324174401466198,0.0003832746253946695,-0.0035510416792925437,0.0003832011944376497,-0.003557361593752641,0.0,0.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:37:00+05:30,578,8221.85,8221.95,8212.85,8215.1,712,MARUTI,,8228.10716280176,-0.0837520808372183,8214.05,8216.064285714285,0.4504679997263672,0.2114944241479474,0.003844082164961221,4.15257617500325,8222.355152350006,8205.744847649992,8224.431440437507,8203.668559562491,22.8267597658758,0.08431662484390956,5870.609136068733,0.1278956238833933,0,0.03287715529598256,-0.0008149067114255892,-0.004363054623021112,-0.0008152389283959067,-0.004372600522148547,0.0,0.0,-0.0,0.0045704315041081855,-0.0,0.004585399966986889,21.0
2023-03-28 12:38:00+05:30,579,8215.1,8215.6,8212.3,8212.7,583,MARUTI,,8228.025988916663,-0.09865438489242706,8214.32,8216.085714285713,0.3287050845801609,0.2221499387326941,0.008074803045898955,3.9424470686627124,8222.204894137325,8206.435105862674,8224.176117671657,8204.463882328342,21.277654807079045,-0.038419564584446175,5983.342034351235,0.1180872769155063,0,-0.09079485943260313,-0.0002921449525872255,-0.0046539249312224085,-0.00029218763523710284,-0.00466478815738565,0.0,0.0,-0.0,0.0045704315041081855,-0.0,0.004585399966986889,21.0
2023-03-28 12:39:00+05:30,580,8213.0,8214.5,8212.0,8214.45,296,MARUTI,,8227.954483703172,-0.08690445750580977,8214.759999999998,8216.042857142857,0.5356499381559132,0.2506499386802595,0.01900361458233324,3.647434410390288,8222.054868820778,8207.465131179219,8223.878586025974,8205.641413974023,19.71977673217767,-0.18675432201073494,6104.801937477429,0.11083432697797453,0,-0.16284461878582357,0.00021308461285562963,-0.004441831998159063,0.0002130619135540357,-0.004451726243831614,0.0,0.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:40:00+05:30,581,8214.45,8214.95,8212.0,8213.8,672,MARUTI,,8227.879953293435,-0.09058194218702909,8215.34,8215.9,0.7060461900310067,0.2920495978939638,0.032291398470325305,2.820441257891204,8220.980882515783,8209.699117484217,8222.391103144728,8208.288896855272,18.55819968151976,-0.1869980727942474,6188.478035692831,0.09717494961295702,0,-0.24020113697123324,-7.912885220573429e-05,-0.004520609373297124,-7.91319830585216e-05,-0.004530858226890136,0.0,0.0,-0.0,0.0045704315041081855,-0.0,0.004585399966986889,21.0
2023-03-28 12:41:00+05:30,582,8213.8,8214.95,8213.75,8214.95,177,MARUTI,,8227.811890410163,-0.08272226097005841,8215.58,8215.921428571428,0.2921364179697683,0.2920574906281278,0.02935827363857873,2.6538441719920574,8220.887688343984,8210.272311656016,8222.21461042998,8208.945389570019,17.512780335927637,-0.17694029277600842,6276.598129231309,0.08200713411331347,0,-0.30553793553905784,0.00014000827875060295,-0.004381234017283742,0.0001399984785062765,-0.004390859748383859,0.0,0.0,0.0,0.0045704315041081855,0.0,0.004585399966986889,21.0
2023-03-28 12:42:00+05:30,583,8214.95,8214.95,8205.1,8205.1,693,MARUTI,1.0,8227.692370228466,-0.14526362936972959,8214.615000000002,8213.985714285714,-1.1745975329779945,0.1587252157548438,-0.014813159961436432,4.258524131444597,8223.13204826289,8206.097951737112,8225.261310328613,8203.96868967139,18.872510976786707,-0.04296528134664124,6327.5220278393645,0.06769564393712968,0,-0.3892177109481393,-0.0011990334694672589,-0.005575014240526754,-0.001199752885224255,-0.005590612633608114,0.0,0.0,-0.0,0.0045704315041081855,-0.0,0.004585399966986889,21.0
2023-03-28 12:43:00+05:30,584,8205.1,8206.15,8202.25,8203.8,660,MARUTI,,8227.566673946789,-0.1527722185279412,8213.515,8211.414285714285,-1.3390767552734495,0.022561400206816976,-0.09145366835701303,5.457362509112325,8224.429725018224,8202.600274981774,8227.15840627278,8199.871593727219,20.912145523084465,0.1268412821265612,6344.592407466068,0.05352240453485241,0,-0.44921602997449983,-0.00015843804463089306,-0.0057325689908025446,-0.0001584505972637802,-0.005749063230871894,1.0,1.0,-0.00015843804463089306,0.004411269329246625,-0.0001584505972637802,0.004426949369723109,22.0
2023-03-28 12:44:00+05:30,585,8203.8,8205.45,8201.2,8202.05,488,MARUTI,,8227.432470660882,-0.16311418822190227,8212.24,8209.55,-1.5523195611133467,-0.12060959627683443,-0.5,6.511391727005731,8225.26278345401,8199.217216545989,8228.518479317514,8195.961520682486,23.029539309267673,0.3150133141350693,6337.611816634347,0.034492821210140946,0,-0.5793924323403321,-0.00021331578049199607,-0.0059446619238660015,-0.00021333853553916416,-0.005962401766411058,1.0,0.0,-0.00021331578049199607,0.00419701255539473,-0.00021333853553916416,0.0042136108341839455,22.0
2023-03-28 12:45:00+05:30,586,8202.05,8205.6,8202.05,8205.6,213,MARUTI,,8227.31767683947,-0.13952569264064074,8210.935000000001,8208.535714285714,-1.5890914050231686,-0.2541079425265013,-0.49940704224973925,6.390576830185417,8223.716153660373,8198.15384633963,8226.911442075465,8194.958557924538,24.82949600493422,0.31564347931627323,6341.106492032713,0.02261324165098217,0,-0.665957211781846,0.0004328186246123078,-0.005514416259651322,0.00043272498564955254,-0.005529676780761506,1.0,0.0,0.0004328186246123078,0.004631647725208854,0.00043272498564955254,0.004646335819833498,22.0
2023-03-28 12:46:00+05:30,587,8205.6,8205.6,8205.45,8205.55,326,MARUTI,,8227.203256060071,-0.13907422065528863,8209.310000000001,8207.264285714286,-1.9790681572806612,-0.41092250750415243,-0.3979047729434979,5.292541922390497,8219.895083844782,8198.72491615522,8222.541354805977,8196.078645194026,26.44945703103411,0.26478925855967894,6328.910944793056,0.007750601480937205,0,-0.8551895874578987,-6.0933996296475e-06,-0.005520476057738977,-6.093418194482439e-06,-0.005535770198955988,1.0,0.0,-6.0933996296475e-06,0.004625526103098743,-6.093418194482439e-06,0.004640242401639016,22.0
2023-03-28 12:47:00+05:30,588,8205.55,8205.6,8205.45,8205.6,841,MARUTI,,8227.089731488599,-0.13798683214605312,8208.359999999999,8206.092857142858,-1.1572227142142566,-0.4787679808414347,-0.34672204137153445,4.981231440810109,8218.322462881619,8198.397537118379,8220.813078602025,8195.906921397973,27.90742195452402,0.21180982301688345,6357.343756945777,0.004418350174699597,0,-0.871905224922553,6.093436759391224e-06,-0.005514416259651322,6.09341819448087e-06,-0.0055296767807615065,1.0,0.0,6.093436759391224e-06,0.004631647725208854,6.09341819448087e-06,0.004646335819833497,22.0
2023-03-28 12:48:00+05:30,589,8205.6,8205.6,8205.45,8205.6,92,MARUTI,,8226.976835080053,-0.13722520627590384,8207.65,8204.757142857143,-0.8649718092279546,-0.5138774197856638,-0.3085352295673452,4.796468608398338,8217.242937216797,8198.057062783202,8219.641171520996,8195.658828479003,29.219590385664933,0.17680964526457954,6384.422625662655,0.005901195430327035,0,-0.7390380591421873,0.0,-0.005514416259651322,0.0,-0.0055296767807615065,1.0,0.0,0.0,0.004631647725208854,0.0,0.004646335819833497,22.0
2023-03-28 12:49:00+05:30,590,8205.6,8209.4,8201.3,8201.3,1396,MARUTI,,8226.841979243723,-0.16391906654589228,8206.335000000001,8204.214285714286,-1.6021638349572598,-0.6128125484376272,-0.262984144209213,4.519651535265085,8215.374303070532,8197.29569692947,8217.634128838165,8195.035871161837,31.974976384420074,0.20890861188200094,6343.735833964421,0.0009073267664542229,0,-0.8829346640146812,-0.0005240323681389158,-0.006035558895178816,-0.0005241697210873678,-0.006053846501848874,1.0,0.0,-0.0005240323681389158,0.004105188223744172,-0.0005241697210873678,0.004122166098746129,22.0
2023-03-28 12:50:00+05:30,591,8204.3,8208.05,8201.3,8207.75,143,MARUTI,,8226.7417351114,-0.12185007634335498,8205.73,8204.778571428571,-0.7372353188128677,-0.6241237093808308,-0.23739851447709326,3.7484959947212224,8213.226991989442,8198.233008010557,8215.101239986803,8196.358760013196,34.4548237832997,0.23461148935379517,6311.796032347057,-0.004342601135250506,0,-1.0,0.0007864606830625398,-0.005253844941887631,0.0007861515849112835,-0.005267694916937591,1.0,0.0,0.0007864606830625398,0.004894877475941195,0.0007861515849112835,0.0049083176836574125,22.0
2023-03-28 12:51:00+05:30,592,8206.9,8213.8,8206.9,8213.8,421,MARUTI,0.0,8226.673802095143,-0.0825758464817472,8205.615,8206.457142857142,-0.14014597116918104,-0.5801257331797717,-0.222225522373387,3.4390769110641535,8212.493153822128,8198.736846177871,8214.21269227766,8197.017307722339,32.21618045077957,0.1025541434894568,6301.424792711479,-0.004072313996888205,0,-1.0,0.0007371082208886826,-0.004520609373296902,0.0007368366900475823,-0.004530858226890009,1.0,0.0,0.0007371082208886826,0.0056355937512575505,0.0007368366900475823,0.005645154373704995,22.0
2023-03-28 12:52:00+05:30,593,8213.8,8214.8,8213.75,8214.55,121,MARUTI,,8226.610179959765,-0.07733640218221538,8206.56,8207.735714285713,1.1516504247399695,-0.4226915370052496,-0.22669406027278105,4.435763744860817,8215.431527489722,8197.688472510277,8217.649409362151,8195.470590637848,29.575482211927177,-0.07504287551755817,6297.309326391884,-0.008894626323620747,0,-1.0,9.130974701121453e-05,-0.004429712401983865,9.130557853001161e-05,-0.004439552648359997,0.0,-1.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 12:53:00+05:30,594,8214.55,8218.45,8210.2,8210.2,1174,MARUTI,,8226.524087645452,-0.10465101959455936,8207.2,8208.4,0.7798639137490682,-0.3133683142094024,-0.2295978674760718,4.454959782859431,8216.109919565719,8198.290080434283,8218.337399457148,8196.062600542853,27.846439396579132,-0.19179852517265406,6237.485072754159,-0.02177008449934502,0,1.0,-0.0005295481797540358,-0.004956914835598569,-0.0005296884399099021,-0.004969241088269899,0.0,0.0,-0.0,0.0056355937512575505,-0.0,0.005645154373704995,23.0
2023-03-28 12:54:00+05:30,595,8210.2,8213.5,8210.2,8212.65,65,MARUTI,,8226.451320099402,-0.08845478998709133,8208.26,8209.407142857142,1.2915488839060352,-0.16746675074436246,-0.2510518166629214,4.353338438003019,8216.966676876007,8199.553323123993,8219.143346095008,8197.376653904992,26.290300862765893,-0.18394109745776155,6183.604831194423,-0.023724809568855417,0,1.0,0.0002984092957538653,-0.004659984729309952,0.0002983647805555816,-0.004670876307714318,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 12:55:00+05:30,596,8212.65,8216.75,8210.0,8216.75,331,MARUTI,,8226.400451825099,-0.061835015274791516,8209.375,8211.0,1.3583877703671199,-0.028752703370591187,-0.30352965042507785,4.9792486046510644,8219.333497209302,8199.416502790698,8221.823121511628,8196.926878488372,26.243784346691662,-0.11265066927266909,6148.052220185156,-0.02426007890052001,0,1.0,0.0004992298466390821,-0.0041630812861326305,0.0004991052728780964,-0.004171771034836221,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 12:56:00+05:30,597,8216.75,8216.75,8216.55,8216.7,541,MARUTI,,8226.349601747326,-0.06181327795840019,8210.490000000002,8213.2,1.3582032736980665,0.09733420363565057,-0.5,5.267605401596991,8221.025210803196,8199.954789196807,8223.659013503993,8197.32098649601,26.201919482224856,-0.05905673938896128,6088.430685890611,-0.03155694110572532,0,0.4495552879767073,-6.085130982325104e-06,-0.004169141084220063,-6.0851494968097495e-06,-0.00417785618433303,0.0,0.0,-0.0,0.0056355937512575505,-0.0,0.005645154373704995,23.0
2023-03-28 12:57:00+05:30,598,8216.7,8218.0,8212.55,8212.55,384,MARUTI,,8226.277283097348,-0.08791098540572584,8211.185000000001,8213.885714285714,0.8464781030115276,0.16543819448800312,-0.5,5.002557679188638,8221.190115358379,8201.179884641624,8223.691394197973,8198.67860580203,23.65267726557596,-0.10032687001028251,6013.362557991042,-0.04206919891507755,0,0.7732154516554521,-0.0005050689449537238,-0.004672104325485038,-0.0005051965352363705,-0.004683052719569401,0.0,0.0,-0.0,0.0056355937512575505,-0.0,0.005645154373704995,23.0
2023-03-28 12:58:00+05:30,599,8215.05,8215.95,8212.5,8212.5,89,MARUTI,,8226.205100576317,-0.08774627762608844,8211.875,8213.699999999999,0.8403172014737059,0.22679083148670345,-0.4659749481502087,4.6068336921308415,8221.088667384261,8202.661332615739,8223.392084230327,8200.357915769673,21.33004747722649,-0.18723431059151374,5937.631007610501,-0.0444260041523536,0,0.8312390629282469,-6.088242993862458e-06,-0.00467816412357247,-6.088261527289058e-06,-0.00468914098109669,0.0,0.0,-0.0,0.0056355937512575505,-0.0,0.005645154373704995,23.0
2023-03-28 12:59:00+05:30,600,8212.5,8215.6,8212.5,8215.6,146,MARUTI,,8226.149552558576,-0.06752569023271704,8213.305,8213.85,1.7413806225752282,0.36448081249475134,-0.36842056877475715,2.8402317981051657,8218.985463596211,8207.62453640379,8220.405579495264,8206.204420504737,19.239680667711966,-0.265714838916134,5872.458102486179,-0.04609911109579653,0,0.4608231812250283,0.0003774733637746941,-0.004302456642145791,0.00037740213862768126,-0.0043117388424690085,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:00:00+05:30,601,8215.6,8218.0,8215.6,8218.0,312,MARUTI,,8226.106877566432,-0.051877238399500314,8214.329999999998,8214.964285714286,1.2479750843263915,0.4447984735703551,-0.31489489560157086,2.4331278452692313,8219.196255690536,8209.46374430946,8220.412819613171,8208.247180386825,18.856405491903537,-0.20277923381861318,5825.24581189159,-0.047826594674931805,0,0.13685536944680954,0.0002921271726958885,-0.004011586333944384,0.00029208451186143195,-0.004019654330607576,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:01:00+05:30,602,8218.0,8219.9,8217.95,8219.9,204,MARUTI,,8226.074383851059,-0.039500721126239924,8214.94,8216.0,0.742604692047788,0.4718717661592127,-0.2807347756169504,2.987083304326543,8220.914166608654,8208.965833391347,8222.407708260816,8207.472291739185,19.54151038907606,-0.08385059105283299,5789.996011325317,-0.04421570901529083,0,-0.00473360458756511,0.00023119980530528217,-0.003781314006618519,0.0002311730827490494,-0.003788481247858527,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:02:00+05:30,603,8219.9,8220.0,8219.85,8220.0,131,MARUTI,,8226.042592021035,-0.03864763256533621,8215.485,8216.464285714286,0.663425417593011,0.48928573447137624,-0.25185852085029725,3.3794353572244544,8222.24387071445,8208.726129285551,8223.933588393062,8207.03641160694,20.215615307990703,0.05072509555299165,5762.662867928869,-0.03714335327206567,0,-0.19427181155663265,1.216559812178275e-05,-0.0037691944104433217,1.216552412149409e-05,-0.0037763157237370327,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:03:00+05:30,604,8219.95,8220.0,8219.85,8219.85,1013,MARUTI,,8226.010189898689,-0.03938968463068626,8216.45,8216.914285714285,1.1746111154731231,0.5515880418351715,-0.21738654825662226,3.0658513409460624,8222.581702681893,8210.318297318108,8224.114628352367,8208.785371647635,20.82230973501388,0.10425657445447145,5688.393207551292,-0.03692676147328225,0,-0.22790318390288145,-1.824817518247812e-05,-0.0037873738047059513,-1.8248341682452418e-05,-0.003794564065419485,0.0,0.0,-0.0,0.0056355937512575505,-0.0,0.005645154373704995,23.0
2023-03-28 13:04:00+05:30,605,8219.85,8221.2,8219.85,8221.2,182,MARUTI,,8225.985027531748,-0.030588786495977516,8217.304999999998,8218.15,1.0405953909509158,0.5960432553911483,-0.19029732066381966,3.0805347660415134,8223.466069532082,8211.143930467915,8225.006336915103,8209.603663084894,22.2302565316011,0.1375915212791372,5626.326864334555,-0.03646649713723009,0,-0.1752592472367882,0.00016423657366004818,-0.003623759256342729,0.00016422308831048925,-0.003630340977108996,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:05:00+05:30,606,8221.2,8228.95,8221.2,8228.85,802,MARUTI,0.0,8226.000010525117,0.018214223973522792,8218.515,8220.485714285714,1.4725022376560482,0.6757213446879575,-0.16084498538279848,4.757978679173561,8228.030957358347,8208.999042641652,8230.409946697933,8206.620053302066,26.245956216949157,0.29830113093687616,5605.4065374614775,-0.03257111259773481,0,-0.12309714313730247,0.0009305210918113538,-0.002696610148951062,0.0009300884254428527,-0.002700252551666143,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:06:00+05:30,607,8228.8,8232.9,8218.05,8220.1,3746,MARUTI,,8225.969162997124,-0.037500033981396896,8218.855,8221.128571428573,0.4137000419168757,0.6519012262542229,-0.14942738604212844,4.735295954651677,8228.325591909303,8209.384408090697,8230.693239886628,8207.01676011337,30.44135759344502,0.4619587346861991,5407.101464248999,-0.0567291783427264,0,0.5362619433543303,-0.001063332057334887,-0.0037570748142684574,-0.0010638977959478578,-0.003764150347614001,0.0,0.0,-0.0,0.0056355937512575505,-0.0,0.005645154373704995,23.0
2023-03-28 13:07:00+05:30,608,8220.1,8227.95,8212.5,8225.0,1441,MARUTI,,8225.964097122594,-0.006158392317212602,8220.1,8222.128571428573,1.5148095446404497,0.7303474370166072,-0.1249035778503318,4.525422018421797,8229.150844036843,8211.049155963157,8231.413555046054,8208.786444953947,31.452280781225273,0.41484110795189144,5286.858537379983,-0.07049457593494858,0,0.9331326414397472,0.0005960998041385501,-0.003163214601690778,0.000595922207223789,-0.003168228140390212,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:08:00+05:30,609,8226.15,8231.55,8226.05,8231.25,330,MARUTI,,8225.991719902488,0.03357999082798102,8221.975,8223.75,2.280994148489146,0.8713153198777472,-0.09600190484947649,4.895817375899786,8231.7666347518,8212.1833652482,8234.21454343975,8209.73545656025,32.9814283080084,0.2566289463940199,5188.055749885686,-0.07412937343764538,0,1.0,0.0007598784194529085,-0.0024057398407497654,0.0007595898580185516,-0.00240863828237166,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:09:00+05:30,610,8231.25,8235.0,8231.0,8234.95,725,MARUTI,,8226.038521859304,0.0568952150814539,8223.91,8225.885714285714,2.3534491408683245,1.0060547581496182,-0.07321635672235849,5.830847089247078,8235.571694178494,8212.248305821506,8238.487117723118,8209.332882276882,34.90175055061091,0.1465241142243392,5128.481666557789,-0.07376012332220228,0,0.30021490663207384,0.0004495064540623872,-0.001957314782272568,0.00044940545630122884,-0.0019592328260704312,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:10:00+05:30,611,8235.0,8239.05,8228.0,8228.0,1794,MARUTI,,8226.048766921182,0.012454429736408201,8224.91,8227.050000000001,1.2159666144206938,1.0251376541742614,-0.06483595619533276,5.5556677766814495,8236.021335553363,8213.798664446636,8238.799169441703,8211.020830558296,37.14862512470817,0.18111069219766085,4986.315872912164,-0.09172370039663898,0,0.3011455020494107,-0.0008439638370604241,-0.002799626716438963,-0.0008443201750445788,-0.0028035530011150103,0.0,0.0,-0.0,0.0056355937512575505,-0.0,0.005645154373704995,23.0
2023-03-28 13:11:00+05:30,612,8228.0,8233.4,8228.0,8233.0,565,MARUTI,,8226.085065136169,0.04412594188929475,8226.22,8228.735714285714,1.5927225951406498,1.076736285171206,-0.054366017614496914,5.78288663023943,8237.785773260479,8214.65422673952,8240.677216575597,8211.762783424401,39.170812241395694,0.18766270143262465,4877.824640868716,-0.0784169937531837,0,0.05783969453276039,0.0006076810889645845,-0.0021936469076860865,0.0006074965255783098,-0.0021960564755367003,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:12:00+05:30,613,8233.0,8235.0,8228.25,8230.25,922,MARUTI,,8226.106808388115,0.02643207768215916,8227.244999999999,8228.935714285715,1.246015788538557,1.0921253309318741,-0.04812435172230244,5.457128365764678,8238.15925673153,8216.330743268469,8240.887820914411,8213.602179085587,41.20375071036919,0.18056401356200658,4730.594896065429,-0.08241532702584549,0,0.11734258721118418,-0.0003340216203084889,-0.0025269358025000743,-0.00033407741795533186,-0.002530133893492032,0.0,0.0,-0.0,0.0056355937512575505,-0.0,0.005645154373704995,23.0
2023-03-28 13:13:00+05:30,614,8230.25,8234.9,8230.25,8234.9,279,MARUTI,,8226.152702423618,0.05579071190364715,8228.75,8231.05,1.8292879329595557,1.1591401129343906,-0.038171064713392884,5.262920608728661,8239.275841217457,8218.224158782543,8241.907301521822,8215.592698478178,43.03339533244534,0.15841152096428757,4603.661805776586,-0.08658307758863573,0,-0.056044651336282225,0.0005649889128518382,-0.001963374580360111,0.0005648293667077219,-0.00196530452678431,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
2023-03-28 13:14:00+05:30,615,8234.9,8236.0,8232.0,8235.95,487,MARUTI,,8226.20382467737,0.06214600628107192,8230.225,8232.614285714286,1.792495822574569,1.2167179047198615,-0.03018525437692241,4.970649968723925,8240.166299937448,8220.283700062553,8242.65162492181,8217.798375078191,44.85271218309364,0.1450544325372276,4505.96362454912,-0.0922314963645478,0,0.1761672049663756,0.00012750610207779012,-0.0018361188205219259,0.00012749797386568033,-0.0018378065529186297,0.0,0.0,0.0,0.0056355937512575505,0.0,0.005645154373704995,23.0
