,date,i,symbol,open,high,low,close,Volume,Open Interest,option_type,strike,expiry,nifty,niftyHigh,niftyLow,signal,ATR,niftyATR
149,2019-12-31 11:46:00+05:30,73291,NIFTYWEEKLYOPTIONCall,223.3,226.55,223.3,225.0,525.0,246300.0,CE,12000,2020-01-02,,,,,1.8715336156756535,
150,2019-12-31 11:47:00+05:30,73292,NIFTYWEEKLYOPTIONCall,225.0,229.05,225.0,229.05,300.0,246300.0,CE,12000,2020-01-02,,,,,1.8992776678232957,
151,2019-12-31 11:48:00+05:30,73293,NIFTYWEEKLYOPTIONCall,229.05,230.0,228.0,230.0,600.0,246600.0,CE,12000,2020-01-02,,,,,1.9005568002047306,
152,2019-12-31 11:49:00+05:30,73294,NIFTYWEEKLYOPTIONCall,230.0,230.85,229.8,230.85,975.0,246600.0,CE,12000,2020-01-02,,,,,1.8897852224154745,
153,2019-12-31 11:50:00+05:30,73295,NIFTYWEEKLYOPTIONCall,230.85,230.85,227.7,227.7,525.0,246750.0,CE,12000,2020-01-02,,,,,1.9057007924991112,
154,2019-12-31 11:51:00+05:30,73296,NIFTYWEEKLYOPTIONCall,227.7,230.0,227.0,229.65,1950.0,246750.0,CE,12000,2020-01-02,,,,,1.9194833705429712,
155,2019-12-31 11:52:00+05:30,73297,NIFTYWEEKLYOPTIONCall,229.65,231.0,228.0,230.0,5025.0,246750.0,CE,12000,2020-01-02,,,,,1.9330557957799925,
156,2019-12-31 11:53:00+05:30,73298,NIFTYWEEKLYOPTIONCall,230.0,248.0,230.0,243.15,7575.0,252975.0,CE,12000,2020-01-02,,,,,2.134338089168769,
157,2019-12-31 11:54:00+05:30,73299,NIFTYWEEKLYOPTIONCall,243.15,251.65,243.15,251.65,11550.0,252975.0,CE,12000,2020-01-02,,,,,2.2138764384909733,
158,2019-12-31 11:55:00+05:30,73300,NIFTYWEEKLYOPTIONCall,251.65,260.5,250.0,251.15,8850.0,252975.0,CE,12000,2020-01-02,,,,,2.3171429116729656,
159,2019-12-31 11:56:00+05:30,73301,NIFTYWEEKLYOPTIONCall,251.15,251.15,247.45,247.45,2700.0,253950.0,CE,12000,2020-01-02,,,,,2.334332844449587,
160,2019-12-31 11:57:00+05:30,73302,NIFTYWEEKLYOPTIONCall,247.45,251.9,247.45,251.9,1125.0,253950.0,CE,12000,2020-01-02,,,,,2.360565783747476,
161,2019-12-31 11:58:00+05:30,73303,NIFTYWEEKLYOPTIONCall,251.9,254.7,251.15,252.0,1875.0,253950.0,CE,12000,2020-01-02,,,,,2.3752772635088126,
162,2019-12-31 11:59:00+05:30,73304,NIFTYWEEKLYOPTIONCall,252.0,254.1,251.0,251.0,150.0,254025.0,CE,12000,2020-01-02,,,,,2.38421891060037,
163,2019-12-31 12:00:00+05:30,73305,NIFTYWEEKLYOPTIONCall,251.0,254.65,251.0,251.9,2625.0,254025.0,CE,12000,2020-01-02,,,,,2.3997981818405436,
164,2019-12-31 12:01:00+05:30,73306,NIFTYWEEKLYOPTIONCall,251.9,251.9,246.95,246.95,1125.0,254025.0,CE,12000,2020-01-02,,,,,2.4311107709138433,
165,2019-12-31 12:02:00+05:30,73307,NIFTYWEEKLYOPTIONCall,246.95,247.6,246.0,247.6,750.0,254325.0,CE,12000,2020-01-02,,,,,2.420930202302175,
166,2019-12-31 12:03:00+05:30,73308,NIFTYWEEKLYOPTIONCall,247.6,247.6,247.6,247.6,0.0,254325.0,CE,12000,2020-01-02,,,,,2.3913448525396417,
167,2019-12-31 12:04:00+05:30,73309,NIFTYWEEKLYOPTIONCall,247.6,247.6,242.0,242.0,450.0,254325.0,CE,12000,2020-01-02,,,,,2.430465968279274,
168,2019-12-31 12:05:00+05:30,73310,NIFTYWEEKLYOPTIONCall,242.0,242.0,240.9,240.9,75.0,254325.0,CE,12000,2020-01-02,,,,,2.414281517607,
169,2019-12-31 12:06:00+05:30,73311,NIFTYWEEKLYOPTIONCall,240.9,244.5,240.9,244.5,225.0,254550.0,CE,12000,2020-01-02,,,,,2.4286726134102263,
170,2019-12-31 12:07:00+05:30,73312,NIFTYWEEKLYOPTIONCall,244.5,245.0,243.5,245.0,225.0,254550.0,CE,12000,2020-01-02,,,,,2.417426436800963,
171,2019-12-31 12:08:00+05:30,73313,NIFTYWEEKLYOPTIONCall,245.0,245.0,244.25,244.25,300.0,254475.0,CE,12000,2020-01-02,,,,,2.3972784961052094,
172,2019-12-31 12:09:00+05:30,73314,NIFTYWEEKLYOPTIONCall,244.25,246.2,244.25,246.2,300.0,254475.0,CE,12000,2020-01-02,,,,,2.3918856840307128,
173,2019-12-31 12:10:00+05:30,73315,NIFTYWEEKLYOPTIONCall,246.2,246.5,246.2,246.5,75.0,254475.0,CE,12000,2020-01-02,,,,,2.3667181940710886,
174,2019-12-31 12:11:00+05:30,73316,NIFTYWEEKLYOPTIONCall,246.5,246.5,244.1,244.1,150.0,254475.0,CE,12000,2020-01-02,,,,,2.3671177566150288,
175,2019-12-31 12:12:00+05:30,73317,NIFTYWEEKLYOPTIONCall,244.1,244.5,244.1,244.5,300.0,254250.0,CE,12000,2020-01-02,,,,,2.3435512474777824,
176,2019-12-31 12:13:00+05:30,73318,NIFTYWEEKLYOPTIONCall,244.5,244.5,241.85,241.85,300.0,254250.0,CE,12000,2020-01-02,,,,,2.3472149541325176,
177,2019-12-31 12:14:00+05:30,73319,NIFTYWEEKLYOPTIONCall,241.85,242.55,241.85,242.55,150.0,254250.0,CE,12000,2020-01-02,,,,,2.327562272287069,
178,2019-12-31 12:15:00+05:30,73320,NIFTYWEEKLYOPTIONCall,242.55,243.0,242.55,243.0,1500.0,253950.0,CE,12000,2020-01-02,,,,,2.3052067288390092,
179,2019-12-31 12:16:00+05:30,73321,NIFTYWEEKLYOPTIONCall,243.0,243.0,241.8,241.8,75.0,253950.0,CE,12000,2020-01-02,,,,,2.292073720740383,
180,2019-12-31 12:17:00+05:30,73322,NIFTYWEEKLYOPTIONCall,241.8,241.8,240.0,240.0,1575.0,253950.0,CE,12000,2020-01-02,,,,,2.2862380469946166,
181,2019-12-31 12:18:00+05:30,73323,NIFTYWEEKLYOPTIONCall,240.0,240.0,239.0,239.0,975.0,253725.0,CE,12000,2020-01-02,,,,,2.271013916036254,
182,2019-12-31 12:19:00+05:30,73324,NIFTYWEEKLYOPTIONCall,239.0,241.05,239.0,239.8,3900.0,253725.0,CE,12000,2020-01-02,,,,,2.268403010533766,
183,2019-12-31 12:20:00+05:30,73325,NIFTYWEEKLYOPTIONCall,239.8,242.25,239.8,242.25,450.0,253725.0,CE,12000,2020-01-02,,,,,2.270544177143498,
184,2019-12-31 12:21:00+05:30,73326,NIFTYWEEKLYOPTIONCall,242.25,243.95,242.25,243.9,300.0,255075.0,CE,12000,2020-01-02,,,,,2.2638297161875194,
185,2019-12-31 12:22:00+05:30,73327,NIFTYWEEKLYOPTIONCall,243.9,243.9,241.15,241.15,150.0,255075.0,CE,12000,2020-01-02,,,,,2.2695405560655364,
186,2019-12-31 12:23:00+05:30,73328,NIFTYWEEKLYOPTIONCall,241.15,241.15,241.0,241.0,75.0,255075.0,CE,12000,2020-01-02,,,,,2.2446890615068837,
187,2019-12-31 12:24:00+05:30,73329,NIFTYWEEKLYOPTIONCall,241.0,241.0,241.0,241.0,0.0,255075.0,CE,12000,2020-01-02,,,,,2.2184181246970525,
188,2019-12-31 12:25:00+05:30,73330,NIFTYWEEKLYOPTIONCall,241.0,241.0,241.0,241.0,0.0,255075.0,CE,12000,2020-01-02,,,,,2.192501370080144,
189,2019-12-31 12:26:00+05:30,73331,NIFTYWEEKLYOPTIONCall,241.0,241.25,241.0,241.25,150.0,255150.0,CE,12000,2020-01-02,,,,,2.1698483808966356,
190,2019-12-31 12:27:00+05:30,73332,NIFTYWEEKLYOPTIONCall,241.25,241.25,234.65,237.15,1575.0,255150.0,CE,12000,2020-01-02,,,,,2.221420948349193,
191,2019-12-31 12:28:00+05:30,73333,NIFTYWEEKLYOPTIONCall,237.15,237.15,234.5,235.0,375.0,255150.0,CE,12000,2020-01-02,,,,,2.2264014830166037,
192,2019-12-31 12:29:00+05:30,73334,NIFTYWEEKLYOPTIONCall,235.0,235.0,229.0,231.0,2175.0,256125.0,CE,12000,2020-01-02,,,,,2.270179325429533,
193,2019-12-31 12:30:00+05:30,73335,NIFTYWEEKLYOPTIONCall,231.0,235.2,231.0,235.2,2775.0,256125.0,CE,12000,2020-01-02,,,,,2.292529344615914,
194,2019-12-31 12:31:00+05:30,73336,NIFTYWEEKLYOPTIONCall,235.2,235.65,235.2,235.65,300.0,256125.0,CE,12000,2020-01-02,,,,,2.271226079120358,
195,2019-12-31 12:32:00+05:30,73337,NIFTYWEEKLYOPTIONCall,235.65,235.65,235.65,235.65,0.0,256125.0,CE,12000,2020-01-02,,,,,2.245009780353635,
196,2019-12-31 12:33:00+05:30,73338,NIFTYWEEKLYOPTIONCall,235.65,236.0,235.65,236.0,75.0,257850.0,CE,12000,2020-01-02,,,,,2.2231719230048457,
197,2019-12-31 12:34:00+05:30,73339,NIFTYWEEKLYOPTIONCall,236.0,236.0,236.0,236.0,0.0,257850.0,CE,12000,2020-01-02,,,,,2.1975938761283835,
198,2019-12-31 12:35:00+05:30,73340,NIFTYWEEKLYOPTIONCall,236.0,236.0,234.3,234.3,75.0,257850.0,CE,12000,2020-01-02,,,,,2.191878126276725,
199,2019-12-31 12:36:00+05:30,73341,NIFTYWEEKLYOPTIONCall,234.3,234.45,234.3,234.45,75.0,257850.0,CE,12000,2020-01-02,,,,,2.1684606628479983,
200,2019-12-31 12:37:00+05:30,73342,NIFTYWEEKLYOPTIONCall,234.45,234.45,233.0,233.0,75.0,257850.0,CE,12000,2020-01-02,,,,,2.1602338283314664,
201,2019-12-31 12:38:00+05:30,73343,NIFTYWEEKLYOPTIONCall,233.0,233.0,229.55,229.55,450.0,257850.0,CE,12000,2020-01-02,,,,,2.174979625822734,
202,2019-12-31 12:39:00+05:30,73344,NIFTYWEEKLYOPTIONCall,229.55,233.0,229.55,233.0,75.0,257700.0,CE,12000,2020-01-02,,,,,2.1895345385932723,
203,2019-12-31 12:40:00+05:30,73345,NIFTYWEEKLYOPTIONCall,233.0,235.45,233.0,235.45,300.0,257700.0,CE,12000,2020-01-02,,,,,2.1925033691216442,
204,2019-12-31 12:41:00+05:30,73346,NIFTYWEEKLYOPTIONCall,235.45,236.05,235.45,236.05,75.0,257700.0,CE,12000,2020-01-02,,,,,2.1743788750613398,
205,2019-12-31 12:42:00+05:30,73347,NIFTYWEEKLYOPTIONCall,236.05,236.05,236.05,236.05,0.0,257700.0,CE,12000,2020-01-02,,,,,2.1496685527920842,
206,2019-12-31 12:43:00+05:30,73348,NIFTYWEEKLYOPTIONCall,236.05,236.05,233.0,233.0,150.0,257475.0,CE,12000,2020-01-02,,,,,2.1598852508960062,
207,2019-12-31 12:44:00+05:30,73349,NIFTYWEEKLYOPTIONCall,233.0,233.0,233.0,233.0,0.0,257475.0,CE,12000,2020-01-02,,,,,2.1354109118416695,
208,2019-12-31 12:45:00+05:30,73350,NIFTYWEEKLYOPTIONCall,233.0,233.0,233.0,233.0,0.0,257475.0,CE,12000,2020-01-02,,,,,2.1112484593655334,
209,2019-12-31 12:46:00+05:30,73351,NIFTYWEEKLYOPTIONCall,233.0,233.0,229.85,229.85,225.0,257400.0,CE,12000,2020-01-02,,,,,2.122985470504635,
210,2019-12-31 12:47:00+05:30,73352,NIFTYWEEKLYOPTIONCall,229.85,229.85,229.85,229.85,0.0,257400.0,CE,12000,2020-01-02,,,,,2.099031027994483,
211,2019-12-31 12:48:00+05:30,73353,NIFTYWEEKLYOPTIONCall,229.85,229.85,229.85,229.85,0.0,257400.0,CE,12000,2020-01-02,,,,,2.0753795678931732,
212,2019-12-31 12:49:00+05:30,73354,NIFTYWEEKLYOPTIONCall,229.85,232.1,229.85,232.1,75.0,257475.0,CE,12000,2020-01-02,,,,,2.077344470208984,
213,2019-12-31 12:50:00+05:30,73355,NIFTYWEEKLYOPTIONCall,232.1,232.1,232.1,232.1,0.0,257475.0,CE,12000,2020-01-02,,,,,2.054000866481532,
214,2019-12-31 12:51:00+05:30,73356,NIFTYWEEKLYOPTIONCall,232.1,232.1,228.15,228.7,3075.0,257475.0,CE,12000,2020-01-02,,,,,2.0752782187065613,
215,2019-12-31 12:52:00+05:30,73357,NIFTYWEEKLYOPTIONCall,228.7,228.7,228.7,228.7,0.0,257475.0,CE,12000,2020-01-02,,,,,2.0520196843157756,
216,2019-12-31 12:53:00+05:30,73358,NIFTYWEEKLYOPTIONCall,228.7,228.7,228.7,228.7,0.0,257475.0,CE,12000,2020-01-02,,,,,2.0290518244279374,
217,2019-12-31 12:54:00+05:30,73359,NIFTYWEEKLYOPTIONCall,228.7,230.0,228.7,230.0,975.0,257250.0,CE,12000,2020-01-02,,,,,2.0209022160061556,
218,2019-12-31 12:55:00+05:30,73360,NIFTYWEEKLYOPTIONCall,230.0,230.0,230.0,230.0,0.0,257250.0,CE,12000,2020-01-02,,,,,1.9983406501763255,
219,2019-12-31 12:56:00+05:30,73361,NIFTYWEEKLYOPTIONCall,230.0,230.0,230.0,230.0,0.0,257250.0,CE,12000,2020-01-02,,,,,1.976059108212804,
220,2019-12-31 12:57:00+05:30,73362,NIFTYWEEKLYOPTIONCall,230.0,230.7,230.0,230.7,1050.0,257625.0,CE,12000,2020-01-02,,,,,1.9618487704056837,
221,2019-12-31 12:58:00+05:30,73363,NIFTYWEEKLYOPTIONCall,230.7,232.05,230.7,232.05,75.0,257625.0,CE,12000,2020-01-02,,,,,1.9550435589244506,
222,2019-12-31 12:59:00+05:30,73364,NIFTYWEEKLYOPTIONCall,232.05,232.05,232.05,232.05,0.0,257625.0,CE,12000,2020-01-02,,,,,1.9333253575613463,
223,2019-12-31 13:00:00+05:30,73365,NIFTYWEEKLYOPTIONCall,232.05,232.05,232.05,232.05,0.0,257625.0,CE,12000,2020-01-02,,,,,1.9118743284164887,
224,2019-12-31 13:01:00+05:30,73366,NIFTYWEEKLYOPTIONCall,232.05,232.05,232.05,232.05,0.0,257625.0,CE,12000,2020-01-02,,,,,1.890686614078186,
225,2019-12-31 13:02:00+05:30,73367,NIFTYWEEKLYOPTIONCall,232.05,242.3,232.05,242.3,2175.0,257250.0,CE,12000,2020-01-02,,,,,1.983216642898694,
226,2019-12-31 13:03:00+05:30,73368,NIFTYWEEKLYOPTIONCall,242.0,242.0,240.05,240.05,450.0,256875.0,CE,12000,2020-01-02,,,,,1.9828493937287899,
227,2019-12-31 13:04:00+05:30,73369,NIFTYWEEKLYOPTIONCall,240.05,240.05,239.15,239.15,300.0,256875.0,CE,12000,2020-01-02,,,,,1.9708910305177123,
228,2019-12-31 13:05:00+05:30,73370,NIFTYWEEKLYOPTIONCall,239.3,239.3,237.0,237.0,450.0,256875.0,CE,12000,2020-01-02,,,,,1.9745213724515864,
229,2019-12-31 13:06:00+05:30,73371,NIFTYWEEKLYOPTIONCall,237.0,237.0,236.65,236.65,75.0,256950.0,CE,12000,2020-01-02,,,,,1.9566217924464868,
230,2019-12-31 13:07:00+05:30,73372,NIFTYWEEKLYOPTIONCall,236.65,240.0,236.65,240.0,2400.0,256950.0,CE,12000,2020-01-02,,,,,1.9719574154490538,
231,2019-12-31 13:08:00+05:30,73373,NIFTYWEEKLYOPTIONCall,240.0,240.0,238.0,238.0,1050.0,256950.0,CE,12000,2020-01-02,,,,,1.9722657135014265,
232,2019-12-31 13:09:00+05:30,73374,NIFTYWEEKLYOPTIONCall,238.0,238.0,238.0,238.0,0.0,256950.0,CE,12000,2020-01-02,,,,,1.9506064456575645,
233,2019-12-31 13:10:00+05:30,73375,NIFTYWEEKLYOPTIONCall,238.0,241.85,238.0,240.1,900.0,254625.0,CE,12000,2020-01-02,,,,,1.971442914348156,
234,2019-12-31 13:11:00+05:30,73376,NIFTYWEEKLYOPTIONCall,240.1,240.1,240.0,240.0,2475.0,254625.0,CE,12000,2020-01-02,,,,,1.9509349904492204,
235,2019-12-31 13:12:00+05:30,73377,NIFTYWEEKLYOPTIONCall,240.0,240.0,240.0,240.0,300.0,252750.0,CE,12000,2020-01-02,,,,,1.9295785460856127,
236,2019-12-31 13:13:00+05:30,73378,NIFTYWEEKLYOPTIONCall,240.0,240.0,237.55,237.55,300.0,252750.0,CE,12000,2020-01-02,,,,,1.9352695305691212,
237,2019-12-31 13:14:00+05:30,73379,NIFTYWEEKLYOPTIONCall,237.55,237.55,234.0,234.0,150.0,252900.0,CE,12000,2020-01-02,,,,,1.9529089087237834,
238,2019-12-31 13:15:00+05:30,73380,NIFTYWEEKLYOPTIONCall,234.0,234.0,231.3,231.3,150.0,252900.0,CE,12000,2020-01-02,,,,,1.9610618199005012,
239,2019-12-31 13:16:00+05:30,73381,NIFTYWEEKLYOPTIONCall,231.3,231.3,231.3,231.3,0.0,252900.0,CE,12000,2020-01-02,,,,,1.9396826320097564,
240,2019-12-31 13:17:00+05:30,73382,NIFTYWEEKLYOPTIONCall,232.2,232.2,232.2,232.2,75.0,252900.0,CE,12000,2020-01-02,,,,,1.9283595080632272,
241,2019-12-31 13:18:00+05:30,73383,NIFTYWEEKLYOPTIONCall,232.2,232.2,232.2,232.2,0.0,252900.0,CE,12000,2020-01-02,,,,,1.907378625281026,
242,2019-12-31 13:19:00+05:30,73384,NIFTYWEEKLYOPTIONCall,232.2,232.2,232.2,232.2,0.0,252900.0,CE,12000,2020-01-02,,,,,1.8866463188040479,
243,2019-12-31 13:20:00+05:30,73385,NIFTYWEEKLYOPTIONCall,232.2,232.2,232.2,232.2,0.0,252900.0,CE,12000,2020-01-02,,,,,1.866159205282587,
244,2019-12-31 13:21:00+05:30,73386,NIFTYWEEKLYOPTIONCall,232.2,232.2,232.2,232.2,0.0,252900.0,CE,12000,2020-01-02,,,,,1.8459139569317529,
245,2019-12-31 13:22:00+05:30,73387,NIFTYWEEKLYOPTIONCall,232.2,232.2,232.2,232.2,0.0,252900.0,CE,12000,2020-01-02,,,,,1.8259073004126345,
246,2019-12-31 13:23:00+05:30,73388,NIFTYWEEKLYOPTIONCall,232.2,232.2,232.2,232.2,0.0,252900.0,CE,12000,2020-01-02,,,,,1.8061360157405524,
247,2019-12-31 13:24:00+05:30,73389,NIFTYWEEKLYOPTIONCall,232.2,239.2,232.2,237.4,225.0,252525.0,CE,12000,2020-01-02,,,,,1.8623241021962404,
248,2019-12-31 13:25:00+05:30,73390,NIFTYWEEKLYOPTIONCall,237.4,237.4,237.4,237.4,0.0,252525.0,CE,12000,2020-01-02,,,,,1.8421956309519312,
249,2019-12-31 13:26:00+05:30,73391,NIFTYWEEKLYOPTIONCall,237.4,237.4,237.4,237.4,0.0,252525.0,CE,12000,2020-01-02,,,,,1.822302761405221,
250,2019-12-31 13:27:00+05:30,73392,NIFTYWEEKLYOPTIONCall,237.4,237.4,237.4,237.4,0.0,252525.0,CE,12000,2020-01-02,,,,,1.802642348708261,
251,2019-12-31 13:28:00+05:30,73393,NIFTYWEEKLYOPTIONCall,237.4,237.4,237.4,237.4,0.0,252525.0,CE,12000,2020-01-02,,,,,1.7832112983352923,
252,2019-12-31 13:29:00+05:30,73394,NIFTYWEEKLYOPTIONCall,237.4,237.4,234.35,234.35,375.0,252375.0,CE,12000,2020-01-02,,,,,1.7968542912358014,
253,2019-12-31 13:30:00+05:30,73395,NIFTYWEEKLYOPTIONCall,234.35,240.0,234.35,240.0,300.0,252375.0,CE,12000,2020-01-02,,,,,1.8383156730469092,
254,2019-12-31 13:31:00+05:30,73396,NIFTYWEEKLYOPTIONCall,240.0,240.0,240.0,240.0,0.0,252375.0,CE,12000,2020-01-02,,,,,1.818551649908654,
255,2019-12-31 13:32:00+05:30,73397,NIFTYWEEKLYOPTIONCall,238.4,238.4,238.4,238.4,75.0,252375.0,CE,12000,2020-01-02,,,,,1.7990167208943564,
256,2019-12-31 13:33:00+05:30,73398,NIFTYWEEKLYOPTIONCall,238.4,238.4,235.0,235.0,225.0,252225.0,CE,12000,2020-01-02,,,,,1.8162000730084773,
257,2019-12-31 13:34:00+05:30,73399,NIFTYWEEKLYOPTIONCall,235.0,235.0,234.75,234.75,75.0,252225.0,CE,12000,2020-01-02,,,,,1.7994040234791382,
258,2019-12-31 13:35:00+05:30,73400,NIFTYWEEKLYOPTIONCall,234.75,234.75,234.35,234.35,75.0,252225.0,CE,12000,2020-01-02,,,,,1.7844090497191667,
259,2019-12-31 13:36:00+05:30,73401,NIFTYWEEKLYOPTIONCall,234.35,234.7,233.5,234.7,225.0,252300.0,CE,12000,2020-01-02,,,,,1.778152051424267,
260,2019-12-31 13:37:00+05:30,73402,NIFTYWEEKLYOPTIONCall,234.85,234.85,233.35,233.35,150.0,252300.0,CE,12000,2020-01-02,,,,,1.7751764026626422,
261,2019-12-31 13:38:00+05:30,73403,NIFTYWEEKLYOPTIONCall,233.35,238.25,233.35,236.85,675.0,252300.0,CE,12000,2020-01-02,,,,,1.8085789001581878,
262,2019-12-31 13:39:00+05:30,73404,NIFTYWEEKLYOPTIONCall,236.85,237.3,236.85,237.3,75.0,252225.0,CE,12000,2020-01-02,,,,,1.7940679439456708,
263,2019-12-31 13:40:00+05:30,73405,NIFTYWEEKLYOPTIONCall,237.3,243.1,237.3,240.45,1050.0,252225.0,CE,12000,2020-01-02,,,,,1.8368218827535125,
264,2019-12-31 13:41:00+05:30,73406,NIFTYWEEKLYOPTIONCall,240.45,240.45,238.9,238.9,225.0,252225.0,CE,12000,2020-01-02,,,,,1.833763091546136,
265,2019-12-31 13:42:00+05:30,73407,NIFTYWEEKLYOPTIONCall,238.9,243.25,238.9,242.65,375.0,251775.0,CE,12000,2020-01-02,,,,,1.8605768472945194,
266,2019-12-31 13:43:00+05:30,73408,NIFTYWEEKLYOPTIONCall,242.65,242.65,238.9,240.75,375.0,251775.0,CE,12000,2020-01-02,,,,,1.8806958965445786,
267,2019-12-31 13:44:00+05:30,73409,NIFTYWEEKLYOPTIONCall,240.75,240.75,239.15,239.15,150.0,251775.0,CE,12000,2020-01-02,,,,,1.8777092084193079,
268,2019-12-31 13:45:00+05:30,73410,NIFTYWEEKLYOPTIONCall,239.15,239.15,238.0,238.0,675.0,251475.0,CE,12000,2020-01-02,,,,,1.8699718854927005,
269,2019-12-31 13:46:00+05:30,73411,NIFTYWEEKLYOPTIONCall,238.0,238.85,238.0,238.0,375.0,251475.0,CE,12000,2020-01-02,,,,,1.8591350244157478,
270,2019-12-31 13:47:00+05:30,73412,NIFTYWEEKLYOPTIONCall,238.0,238.0,238.0,238.0,225.0,251475.0,CE,12000,2020-01-02,,,,,1.8393966191035438,
271,2019-12-31 13:48:00+05:30,73413,NIFTYWEEKLYOPTIONCall,238.0,238.0,237.0,237.0,75.0,251475.0,CE,12000,2020-01-02,,,,,1.8304911355689757,
272,2019-12-31 13:49:00+05:30,73414,NIFTYWEEKLYOPTIONCall,237.0,237.0,232.9,233.1,900.0,251475.0,CE,12000,2020-01-02,,,,,1.8545521885186267,
273,2019-12-31 13:50:00+05:30,73415,NIFTYWEEKLYOPTIONCall,233.1,233.15,233.1,233.15,75.0,251475.0,CE,12000,2020-01-02,,,,,1.8354339485932514,
274,2019-12-31 13:51:00+05:30,73416,NIFTYWEEKLYOPTIONCall,233.15,233.15,233.15,233.15,0.0,251475.0,CE,12000,2020-01-02,,,,,1.8160020086633555,
275,2019-12-31 13:52:00+05:30,73417,NIFTYWEEKLYOPTIONCall,233.15,233.15,233.15,233.15,0.0,251475.0,CE,12000,2020-01-02,,,,,1.796788979235981,
276,2019-12-31 13:53:00+05:30,73418,NIFTYWEEKLYOPTIONCall,235.9,237.5,235.85,237.5,375.0,251925.0,CE,12000,2020-01-02,,,,,1.8237832443311717,
277,2019-12-31 13:54:00+05:30,73419,NIFTYWEEKLYOPTIONCall,237.5,237.5,237.0,237.0,75.0,251925.0,CE,12000,2020-01-02,,,,,1.809796711546222,
278,2019-12-31 13:55:00+05:30,73420,NIFTYWEEKLYOPTIONCall,237.0,237.0,235.35,235.35,150.0,251925.0,CE,12000,2020-01-02,,,,,1.8081094885135105,
279,2019-12-31 13:56:00+05:30,73421,NIFTYWEEKLYOPTIONCall,235.35,236.55,235.35,236.55,75.0,251925.0,CE,12000,2020-01-02,,,,,1.801692947820878,
280,2019-12-31 13:57:00+05:30,73422,NIFTYWEEKLYOPTIONCall,236.55,240.7,236.55,240.7,300.0,252075.0,CE,12000,2020-01-02,,,,,1.8264552820886346,
281,2019-12-31 13:58:00+05:30,73423,NIFTYWEEKLYOPTIONCall,240.7,240.7,237.9,237.9,225.0,252075.0,CE,12000,2020-01-02,,,,,1.836714472928456,
282,2019-12-31 13:59:00+05:30,73424,NIFTYWEEKLYOPTIONCall,237.9,241.0,237.9,241.0,225.0,252075.0,CE,12000,2020-01-02,,,,,1.850018470993018,
283,2019-12-31 14:00:00+05:30,73425,NIFTYWEEKLYOPTIONCall,241.0,241.0,241.0,241.0,0.0,252075.0,CE,12000,2020-01-02,,,,,1.8305477032175637,
284,2019-12-31 14:01:00+05:30,73426,NIFTYWEEKLYOPTIONCall,241.0,241.0,235.0,235.0,300.0,252075.0,CE,12000,2020-01-02,,,,,1.8744023140203947,
285,2019-12-31 14:02:00+05:30,73427,NIFTYWEEKLYOPTIONCall,235.0,235.0,235.0,235.0,0.0,252075.0,CE,12000,2020-01-02,,,,,1.8546993688089761,
286,2019-12-31 14:03:00+05:30,73428,NIFTYWEEKLYOPTIONCall,235.0,235.0,235.0,235.0,0.0,252075.0,CE,12000,2020-01-02,,,,,1.835215429699442,
287,2019-12-31 14:04:00+05:30,73429,NIFTYWEEKLYOPTIONCall,235.0,235.0,235.0,235.0,0.0,252075.0,CE,12000,2020-01-02,,,,,1.8159478139337384,
288,2019-12-31 14:05:00+05:30,73430,NIFTYWEEKLYOPTIONCall,235.0,235.0,235.0,235.0,0.0,252075.0,CE,12000,2020-01-02,,,,,1.796893876814306,
289,2019-12-31 14:06:00+05:30,73431,NIFTYWEEKLYOPTIONCall,235.0,235.0,235.0,235.0,0.0,252075.0,CE,12000,2020-01-02,,,,,1.7780510110563486,
290,2019-12-31 14:07:00+05:30,73432,NIFTYWEEKLYOPTIONCall,235.0,235.0,235.0,235.0,0.0,252075.0,CE,12000,2020-01-02,,,,,1.7594166461533394,
291,2019-12-31 14:08:00+05:30,73433,NIFTYWEEKLYOPTIONCall,235.0,235.0,235.0,235.0,0.0,252075.0,CE,12000,2020-01-02,,,,,1.740988247755442,
292,2019-12-31 14:09:00+05:30,73434,NIFTYWEEKLYOPTIONCall,235.0,241.45,235.0,241.45,75.0,252225.0,CE,12000,2020-01-02,,,,,1.7902829014883233,
293,2019-12-31 14:10:00+05:30,73435,NIFTYWEEKLYOPTIONCall,241.45,241.45,240.6,240.65,225.0,252225.0,CE,12000,2020-01-02,,,,,1.780445455995801,
294,2019-12-31 14:11:00+05:30,73436,NIFTYWEEKLYOPTIONCall,240.65,240.65,240.65,240.65,0.0,252225.0,CE,12000,2020-01-02,,,,,1.7618284943658558,
295,2019-12-31 14:12:00+05:30,73437,NIFTYWEEKLYOPTIONCall,240.65,240.65,239.4,240.0,300.0,252150.0,CE,12000,2020-01-02,,,,,1.7564796068228172,
296,2019-12-31 14:13:00+05:30,73438,NIFTYWEEKLYOPTIONCall,240.0,240.0,240.0,240.0,0.0,252150.0,CE,12000,2020-01-02,,,,,1.738133517013769,
297,2019-12-31 14:14:00+05:30,73439,NIFTYWEEKLYOPTIONCall,240.0,240.0,240.0,240.0,0.0,252150.0,CE,12000,2020-01-02,,,,,1.7199889158985266,
298,2019-12-31 14:15:00+05:30,73440,NIFTYWEEKLYOPTIONCall,240.0,240.0,237.0,237.0,450.0,252150.0,CE,12000,2020-01-02,,,,,1.7333439306842129,
